Protein.ID	Control-Symbiosome_PValue	Control-Symbiosome_AdjPVal	Control-Symbiosome_log2FoldChange	featureAvg	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity
AIPGENE24766	1.15690517743076e-05	5.2956927135915e-05	2.24210906910809	26.6539972034141	28.0120664292611	27.2421200356376	27.2724064873309	26.8943849634798	27.7274476896658	28.1566193809685	25.8838569895637	24.9464156430453	24.8512885221933	NA	NA	25.5533658929945
AIPGENE24769	NA	NA	NA	NA	21.7531970511109	NA	22.103960754404	22.4980648396894	22.1901938289223	NA	NA	NA	NA	NA	NA	NA
AIPGENE24770	NA	NA	NA	NA	NA	23.6450397614306	NA	NA	23.2959180977572	NA	NA	NA	NA	NA	NA	NA
AIPGENE24793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5828564383369	22.0266346499724	23.0404802868624	24.1140723993379	NA	23.0858855292584
AIPGENE24807	NA	NA	NA	NA	NA	NA	NA	NA	23.3600520739302	NA	NA	NA	NA	NA	NA	NA
AIPGENE24832	0.00886322869060993	0.0172487983499894	1.52890810898408	25.6897465279702	26.6889397983315	26.0567573768829	26.123932311034	25.2205287320366	25.8615066358592	27.2446305316451	24.7745227573116	NA	25.585914459843	NA	NA	23.6509861487878
AIPGENE24846	NA	NA	NA	NA	21.4199168032748	NA	NA	22.1461399395483	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE24853	NA	NA	NA	NA	23.2811272912007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE24907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6954352666113	23.8248969522769	NA	23.7124872595269
AIPGENE24929	NA	NA	NA	NA	NA	NA	22.5509561986852	23.0065927684229	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE2497	NA	NA	NA	NA	23.5338301769502	24.6247799925107	24.3571728933022	23.6741107851523	23.6259502263781	25.0697427440087	NA	NA	NA	NA	NA	NA
AIPGENE24977	NA	NA	NA	NA	25.6889134438557	25.6764791121105	25.9912833137902	25.7333308725098	25.1672042404271	25.3122261843722	NA	NA	NA	NA	NA	NA
AIPGENE24983	NA	NA	NA	NA	23.7569534645986	21.748241283945	24.7719165768275	23.9097627975647	25.7663404212752	23.7473483725538	NA	NA	NA	NA	NA	NA
AIPGENE24985	0.000480708716575301	0.00138871407010643	-1.48768508215788	29.8656033590888	29.3199507217318	28.6897687477902	29.049734318102	28.5575938245789	29.7059742451228	29.4075430507337	30.3723729098487	31.0805953846968	31.2581571948986	29.4329799364457	30.2211286455676	31.2914413295493
AIPGENE25004	NA	NA	NA	NA	21.5855932178116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25065	NA	NA	NA	NA	23.5346238973554	24.0677276284707	24.3124826285486	23.6087383079885	24.7864184578546	23.5234073658679	NA	NA	NA	NA	NA	NA
AIPGENE25069	0.271787599066137	0.327758700172521	1.0303715970118	23.8067254341609	22.030096934066	23.1974858205251	25.8803760260748	24.1846391781282	25.2129886363129	NA	NA	NA	23.176543862915	NA	NA	22.9649475811042
AIPGENE25075	NA	NA	NA	NA	24.3215161050362	24.9382428922238	25.2322399719516	25.039484293634	22.4760452511907	23.504877624111	NA	NA	NA	NA	NA	NA
AIPGENE2509	0.00057358291176443	0.00158650592615693	1.88897900516465	23.2003749798089	23.6075506466114	24.0469753360937	24.1209838062032	NA	23.5446288038803	NA	21.9971867029962	NA	21.8849245830688	NA	NA	NA
AIPGENE25102	0.316409921107762	0.374310865855116	0.293248849576617	28.3730027168319	28.6180331105376	28.3827055971559	28.4355031897804	28.4410438253177	28.5882843815465	28.6521927453833	28.378685707332	28.8234672096611	29.172255168476	27.5738742892021	27.7463857790307	27.6636015985598
AIPGENE25107	NA	NA	NA	NA	20.7810775479231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25111	NA	NA	NA	NA	23.7505641903513	24.2882952989854	22.7037184507637	23.412654498652	21.346760854296	NA	NA	NA	NA	NA	NA	NA
AIPGENE2512	NA	NA	NA	NA	25.1600096278695	24.1574476322625	24.4232861153981	22.9068013032243	22.9340210270074	25.6751480578384	NA	NA	NA	NA	NA	NA
AIPGENE25129	0.0274912379301929	0.046901062085631	-1.62226044929266	25.5415875670789	26.1620224226948	24.3489598826611	25.3626252282093	24.5102200244384	25.6110916371692	22.8302595274114	27.8102805904153	26.2484178316748	27.5492665803651	NA	24.2794968817698	26.2448226310585
AIPGENE25133	NA	NA	NA	NA	22.6845998064195	25.0547330422761	24.2886433034764	25.6168041676974	25.3789412101829	25.3487693843283	NA	NA	NA	NA	NA	NA
AIPGENE25142	NA	NA	NA	NA	NA	22.1318114020753	NA	22.0959714845878	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25152	0.0958747125817077	0.133444460766831	1.36727348014928	22.4555317724456	22.6450223541294	21.5456355428809	23.6218532686084	23.2732875743295	22.3312546890707	NA	NA	21.3161372056545	NA	NA	NA	NA
AIPGENE25159	NA	NA	NA	NA	NA	23.3668051250764	24.2730520354153	23.0543381829173	23.4894191426428	23.7718234655841	NA	NA	NA	NA	NA	NA
AIPGENE25169	NA	NA	NA	NA	24.05549150147	24.3414370499756	24.5195400312143	24.0763522667306	23.423430218748	24.3569957294038	NA	NA	NA	NA	NA	NA
AIPGENE25174	0.819776955751664	0.8471462976766	0.106599942266136	25.6046617122199	25.6047483857907	25.3021359361153	25.6703219445795	25.9976903417652	25.2083206512418	25.9361243929119	NA	NA	25.5132903331346	NA	NA	NA
AIPGENE25198	NA	NA	NA	NA	22.0337632754474	20.9423148808927	NA	23.6469091465752	21.5873608882019	NA	NA	NA	NA	NA	NA	NA
AIPGENE25202	NA	NA	NA	NA	26.3432060380066	26.5967509596403	26.2797288117338	27.0875385348404	26.9616317528955	26.2656404707537	NA	NA	NA	NA	NA	NA
AIPGENE25204	NA	NA	NA	NA	24.7196313938088	24.7018713187562	25.359300846599	26.0839565486102	25.6503653714788	25.4677526009852	NA	NA	NA	NA	NA	NA
AIPGENE2525	NA	NA	NA	NA	21.8188578522014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25294	NA	NA	NA	NA	NA	NA	NA	NA	21.6325769316245	NA	NA	NA	NA	NA	NA	NA
AIPGENE25304	NA	NA	NA	NA	21.8032364018315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25327	NA	NA	NA	NA	22.0858052284488	NA	22.5598127597094	22.6178774022193	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25339	NA	NA	NA	NA	23.8951748321064	23.0283757591783	NA	22.336019785471	22.9535398128481	23.2603113851069	NA	NA	NA	NA	NA	NA
AIPGENE25344	NA	NA	NA	NA	NA	NA	22.2807127055499	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25361	NA	NA	NA	NA	24.5720755964482	25.9547459079958	24.5377413866863	24.9526425163716	25.251335637111	24.1956918099451	NA	NA	NA	NA	NA	NA
AIPGENE2538	NA	NA	NA	NA	22.8559776474767	NA	24.015801022986	22.5768367163095	24.5133040390985	NA	NA	NA	NA	NA	NA	NA
AIPGENE25392	NA	NA	NA	NA	21.8939742118427	NA	NA	23.7721670362844	20.7081474406393	NA	NA	NA	NA	NA	NA	NA
AIPGENE25395	2.20019161244826e-09	3.57531137022842e-08	-3.14772276575407	29.0535181537948	27.7686598906939	26.9383572433013	27.108648393608	27.6571026024721	27.7837821874224	27.6213903080091	30.9380254650546	30.4552557741366	29.9646490299962	30.8919073550463	30.9716235694287	30.5428160263688
AIPGENE25401	NA	NA	NA	NA	23.7889543437132	22.098130085928	21.8104182679146	22.7933404480876	22.9153561193349	NA	NA	NA	NA	NA	NA	NA
AIPGENE25408	0.630727782370214	0.691354230254028	0.261290493626014	24.1976852931187	23.8959807894038	25.1145230076552	24.8690495968324	25.1432452993699	24.7379926409408	22.0524176092127	23.8622311841627	NA	24.3574249676951	NA	23.7744162827318	24.1695715531829
AIPGENE25411	1.06836666480876e-06	6.80821894240878e-06	2.28456712372346	25.4145118551629	26.5691883931543	26.6594651826219	26.9432056172311	26.245637925278	26.6345822020575	26.288693181805	24.2953001298122	23.8992785833041	25.1848431216176	24.5646789265659	23.2750985894175	24.4141704090898
AIPGENE25415	NA	NA	NA	NA	27.9183417702057	27.5328603209579	27.7141859545859	27.6272856208085	27.6279065507571	27.0831267952003	NA	NA	NA	NA	NA	NA
AIPGENE25424	NA	NA	NA	NA	23.0547211110059	22.2823605898393	22.5638503751869	NA	22.4187873909498	NA	NA	NA	NA	NA	NA	NA
AIPGENE25444	NA	NA	NA	NA	23.2603440235523	NA	23.3977099743088	24.0725267234729	24.2723449476446	24.3854006955536	NA	NA	NA	NA	NA	NA
AIPGENE2545	NA	NA	NA	NA	21.122764322028	NA	20.616587155217	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25494	NA	NA	NA	NA	23.3882723150349	23.1338131575063	NA	22.4135959514597	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25498	NA	NA	NA	NA	21.901337824109	21.4965584079495	21.2791141343701	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25500	NA	NA	NA	NA	NA	NA	NA	23.028373094624	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25566	NA	NA	NA	NA	NA	NA	22.5790407961967	22.6207675193389	22.9972455292816	NA	NA	NA	NA	NA	NA	NA
AIPGENE25581	NA	NA	NA	NA	24.8156785842371	24.801995298279	25.2415968951552	25.6153849154888	24.7307349352363	25.2164024258032	NA	NA	NA	NA	NA	NA
AIPGENE25614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1766996704658	23.9343647025414	23.9695104152735	23.7977445581877	23.7124513057906	23.5786992348981
AIPGENE25617	6.38166427058751e-07	4.46030298481922e-06	-4.64961985483825	24.8858130968792	22.0379533346692	NA	20.7592430768319	NA	NA	NA	26.3398896118898	25.7718728304977	26.8131526503081	25.9977921496575	25.9293195475099	25.4372815736698
AIPGENE2562	0.00405350913904898	0.008610395230006	-1.40488750680853	25.7281167629323	25.5634691577052	25.4230019790029	25.5909394517621	24.8001665712942	23.9111174506399	25.2484945849843	27.1097250210306	26.7162975077144	27.3318257636616	25.2386002928582	NA	26.0756466116017
AIPGENE25638	NA	NA	NA	NA	22.9894041675649	23.4282111640238	23.5674387118504	23.7355147851347	23.4950552835494	23.8602474536244	NA	NA	NA	NA	NA	NA
AIPGENE25649	NA	NA	NA	NA	21.4467676994641	NA	NA	20.2595579649083	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25653	NA	NA	NA	NA	21.9478048365816	23.2817151358378	NA	NA	24.0448729756207	NA	NA	NA	NA	NA	NA	NA
AIPGENE25659	NA	NA	NA	NA	NA	NA	NA	21.2271868150922	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25660	NA	NA	NA	NA	20.9068021522279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25663	NA	NA	NA	NA	NA	NA	23.3207497664299	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25668	NA	NA	NA	NA	20.5249458651371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25710	0.0385966970016423	0.0625632245662531	-0.986242994786057	22.0375171085139	21.3019992955727	NA	21.5895433277118	NA	NA	NA	22.7284705819151	NA	22.1088198708632	NA	NA	22.4587524665066
AIPGENE25717	NA	NA	NA	NA	21.7983913309884	23.9082736335221	NA	21.6580715527634	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25739	NA	NA	NA	NA	22.5037792497885	24.6636110535993	23.7801619738175	24.3023286981734	24.1689639688368	24.5199908754624	NA	NA	NA	NA	NA	NA
AIPGENE25782	NA	NA	NA	NA	21.3731060114179	21.8921480964814	23.712502109183	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25800	NA	NA	NA	NA	NA	23.0193660372218	24.5975613990437	24.3165392689774	23.2835589572598	NA	NA	NA	NA	NA	NA	NA
AIPGENE25802	0.00867602445423644	0.0169861924555834	1.50254806539371	24.7628115662416	25.1121575202791	25.0640508623382	24.5700821908567	24.6534464383787	25.0014185910599	25.4636121363032	NA	NA	23.4749132244756	NA	NA	NA
AIPGENE25808	NA	NA	NA	NA	NA	23.0612715663801	22.7086067092319	22.241536319416	22.1911624693344	NA	NA	NA	NA	NA	NA	NA
AIPGENE25826	NA	NA	NA	NA	22.7815949640385	NA	22.1640305530173	22.2675456420361	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25827	NA	NA	NA	NA	24.2587526756068	24.2214420225095	24.5087590326665	24.3942221009767	24.5183442033696	24.0068543714245	NA	NA	NA	NA	NA	NA
AIPGENE25828	NA	NA	NA	NA	NA	NA	22.749253398644	23.3571519186225	23.9838242236176	NA	NA	NA	NA	NA	NA	NA
AIPGENE25835	NA	NA	NA	NA	24.6935885842248	24.5849000562401	24.5140728135222	25.1681518284204	25.1126898835669	23.1824958607511	NA	NA	NA	NA	NA	NA
AIPGENE25841	NA	NA	NA	NA	NA	NA	NA	21.1356839861319	21.9921160409497	NA	NA	NA	NA	NA	NA	NA
AIPGENE25846	NA	NA	NA	NA	23.4006708199601	22.7389049928195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25849	NA	NA	NA	NA	24.6271658367846	24.4292790977205	24.2378225388337	24.587073399139	24.7079385117363	23.1768986107203	NA	NA	NA	NA	NA	NA
AIPGENE25850	NA	NA	NA	NA	22.3339166398979	NA	NA	21.6843826221441	23.6182538527943	NA	NA	NA	NA	NA	NA	NA
AIPGENE25861	NA	NA	NA	NA	24.006431185617	24.1217736220838	23.9566495259876	24.2790693041205	22.6540865839095	23.6029987167771	NA	NA	NA	NA	NA	NA
AIPGENE25866	NA	NA	NA	NA	22.8211061900498	22.9562413756106	23.3390849379755	22.8991593615192	NA	23.1403144967495	NA	NA	NA	NA	NA	NA
AIPGENE25876	0.202000237164146	0.253965481927844	0.402798854518998	24.8676084302308	25.8542514565209	24.7195041202238	25.616656329199	24.3688975018764	24.7801737288213	24.9647097752499	24.6588405900496	24.51761542428	25.2026144112019	NA	24.1859360555388	24.6744933395775
AIPGENE25883	0.0348422337986318	0.0574808425611945	-0.817891397700713	25.6747512631927	25.5496313332459	25.5278323515457	25.6179047699673	24.4915293863455	24.6400842785174	25.7678512664322	27.1321490237749	25.3470747845269	26.0689586803625	25.7166151949352	26.8015677755828	25.435816313076
AIPGENE25884	NA	NA	NA	NA	22.6801114709308	NA	23.6701817539667	23.9527260513199	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25889	NA	NA	NA	NA	24.1403522651899	23.7250241216245	24.1454103902695	24.3935617456487	24.1050983692577	24.3327507284571	NA	NA	NA	NA	NA	NA
AIPGENE25892	NA	NA	NA	NA	23.9058619577832	24.5663712810856	25.5895455769918	25.7931490304872	25.7389140431392	25.736645857219	NA	NA	NA	NA	NA	NA
AIPGENE25894	0.44473279719674	0.507933559955194	0.37078191983727	22.719873552736	23.621299991228	22.3128230073604	NA	NA	NA	NA	22.7403068615425	22.9053473258702	22.68190925239	22.057554878025	NA	NA
AIPGENE25895	NA	NA	NA	NA	NA	22.8039577586031	NA	22.7040003637094	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE25900	0.224377059998772	0.277272032317874	0.714579927557129	23.0527559891111	23.8989692790673	NA	23.0640386122235	NA	NA	NA	23.4664672397886	NA	22.8607277066602	21.973577107816	NA	NA
AIPGENE25910	0.83407425297853	0.856474351399754	-0.0959451769904227	24.0610848640292	24.2182378213336	NA	23.7887976943363	NA	NA	NA	23.71020945813	24.6671101688813	23.9210691774648	NA	NA	NA
AIPGENE25927	1.34564935835135e-10	4.50666952438514e-09	-3.12078401718409	28.0806523430185	26.6501084414343	26.5456463431225	26.520041572577	26.4256581508827	26.4317222215797	26.5483852769625	30.0330921528527	29.2981853126319	29.274662796769	29.900566436684	29.7189626991255	29.6207967116001
AIPGENE25928	0.00183451151426514	0.00424018723204791	-1.40737141583654	24.3819986388082	24.1111165321623	23.1637013823794	23.7721539260089	24.1072047900429	24.6153334342957	22.3003675204503	25.5508314483468	25.1464433049858	25.1598143037789	25.5744958487964	24.9637465255355	24.1187746489153
AIPGENE25956	1.89732210427965e-09	3.24541938889941e-08	-5.22736035570272	26.0300401454874	NA	22.8309983951876	NA	21.8677813418288	NA	22.9366199880404	27.6946958896746	27.5687624110426	27.3533577154029	28.1436535757338	27.9774046975544	27.8970872949216
AIPGENE25980	NA	NA	NA	NA	25.8923639911334	25.5535694227178	25.7031677349786	25.3596736915462	25.3640871146996	25.4585865762229	NA	NA	NA	NA	NA	NA
AIPGENE25995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3681187450568	22.9789409613439	NA	23.4141073420626	23.0437732715511	24.5108222557171
AIPGENE26000	NA	NA	NA	NA	22.4029267825305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26031	NA	NA	NA	NA	22.1260413827438	NA	NA	NA	22.4597208842247	NA	NA	NA	NA	NA	NA	NA
AIPGENE26033	NA	NA	NA	NA	24.982538281831	25.6756735970854	26.008665126615	25.7212307978705	25.4739360215297	25.1871976215873	NA	NA	NA	NA	NA	NA
AIPGENE26035	NA	NA	NA	NA	25.9353911562346	24.929266852667	24.5370672364477	26.0500324913015	26.8366886349608	24.6690516373069	NA	NA	NA	NA	NA	NA
AIPGENE26039	0.00880410172088729	0.0171851835392695	1.6338642443012	23.9064303482832	24.4854625938985	24.1896662906283	24.7360013656515	23.701461764997	23.7275346440387	23.998910497029	NA	22.5059752817393	NA	NA	NA	NA
AIPGENE26049	0.0740281634734079	0.106438590819965	1.46523760834093	23.447420179464	24.6882403267446	23.525752509972	24.5317169845786	22.7401633241638	22.9466826507705	23.5078832305611	22.1915022294575	NA	NA	NA	NA	NA
AIPGENE26056	NA	NA	NA	NA	21.667934904009	NA	NA	21.8056054267473	22.4090663906365	NA	NA	NA	NA	NA	NA	NA
AIPGENE26059	NA	NA	NA	NA	NA	NA	NA	22.8260466536268	23.1392220704951	NA	NA	NA	NA	NA	NA	NA
AIPGENE26060	NA	NA	NA	NA	23.213172131479	23.7153146104592	24.2824087533335	23.7997239621671	22.5918398624651	NA	NA	NA	NA	NA	NA	NA
AIPGENE2607	0.0452697889482835	0.0710757555951311	1.15642131141073	25.3643417869441	25.2154340810226	24.9759838567137	25.5289575906832	25.7980444574499	25.4867527600913	26.1720962426272	NA	NA	NA	NA	24.3731235200206	NA
AIPGENE26079	NA	NA	NA	NA	NA	NA	NA	23.3410001091818	23.44268964044	NA	NA	NA	NA	NA	NA	NA
AIPGENE26104	NA	NA	NA	NA	24.6100486858066	22.9610150253054	23.6944013858127	24.0438342361572	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26119	NA	NA	NA	NA	25.326729492097	25.6337729921587	24.8282924227428	24.7565962535636	25.5833340244699	25.3215144366558	NA	NA	NA	NA	NA	NA
AIPGENE26155	3.04855389191388e-07	2.27765520660232e-06	-1.94146437676469	27.68705971916	27.0350354721315	26.752919444257	26.8137083282228	26.9204631736632	26.274163374686	26.5016753917055	28.5531516797055	28.3181210800424	28.3203014018492	29.0408862934682	28.6785479650063	29.0357430251825
AIPGENE26156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.207558015909	NA	NA	NA
AIPGENE26166	0.046686788902686	0.0727731721504698	1.03564878982456	24.3791195437935	24.5789713954723	24.6516798558144	24.9295245172249	24.3324563732421	24.0074696842402	24.6623143994736	NA	NA	23.4914205810867	NA	NA	NA
AIPGENE26167	NA	NA	NA	NA	26.0622753589971	26.3095363268246	26.4581731968725	26.7066548485925	26.3333379475945	27.0144841928748	NA	NA	NA	NA	NA	NA
AIPGENE26189	NA	NA	NA	NA	25.202060282722	24.2392019781184	23.5479159578297	24.025962690431	24.8076614246787	23.5264476713763	NA	NA	NA	NA	NA	NA
AIPGENE2619	NA	NA	NA	NA	NA	NA	NA	21.7978267605917	21.8941505098494	NA	NA	NA	NA	NA	NA	NA
AIPGENE26205	NA	NA	NA	NA	24.5730170996656	24.2744123670842	24.5096599356872	25.1171906686542	24.4256888517418	24.5576253763717	NA	NA	NA	NA	NA	NA
AIPGENE26210	NA	NA	NA	NA	NA	NA	NA	23.3502752890176	23.139884215826	23.6795216796657	NA	NA	NA	NA	NA	NA
AIPGENE26224	NA	NA	NA	NA	22.66772631717	22.6121172712431	23.3453923638914	24.1404475870868	24.1121424680532	NA	NA	NA	NA	NA	NA	NA
AIPGENE2624	0.0156365270208241	0.0290392644672447	1.8056553821233	23.3797311813379	24.3026940735937	23.1553975967367	23.9796429289277	23.0126577986785	24.299840097115	23.0758592062246	21.8320265680894	NA	NA	NA	NA	NA
AIPGENE26247	0.729904590446426	0.777767186541274	-0.264266814815478	22.5641809447801	NA	NA	NA	NA	22.3527674929277	NA	21.9220575118207	23.3637615481837	23.3264481772518	NA	NA	21.8558699937165
AIPGENE26252	0.164655445070452	0.216214220799583	-0.576694927551557	21.7067899542144	21.4838486301842	NA	21.3157103742541	NA	21.6287769451429	NA	21.9036012816562	NA	NA	NA	22.2020125398344	NA
AIPGENE26271	NA	NA	NA	NA	24.7026617184773	24.5750070447992	24.1102828119684	22.2312137344924	NA	24.207468495322	NA	NA	NA	NA	NA	NA
AIPGENE2631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2590460253108	NA	NA	23.1555110774604
AIPGENE26329	NA	NA	NA	NA	NA	23.8512214196886	22.9289206385277	NA	22.1474503021226	NA	NA	NA	NA	NA	NA	NA
AIPGENE26333	0.0724483441620226	0.104415573625975	1.01685328781488	24.6885717911745	25.1127036128357	25.1977535590344	25.1414586109179	24.9545930700289	24.3649893592136	24.2315210674295	NA	NA	23.8169832587618	NA	NA	NA
AIPGENE26367	NA	NA	NA	NA	22.4906147876577	NA	22.4226342553224	23.7155091308959	23.1697775225015	NA	NA	NA	NA	NA	NA	NA
AIPGENE26395	NA	NA	NA	NA	22.2431712727106	21.8906031398795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26412	NA	NA	NA	NA	23.6468532846174	22.6284681654405	22.0889117761897	24.652493386602	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26416	NA	NA	NA	NA	24.7083831949585	25.0393012122675	24.327894119371	24.7413514027342	24.8210159714102	25.5541131053835	NA	NA	NA	NA	NA	NA
AIPGENE26434	0.069161378556241	0.0999987844930762	1.10343227789983	26.7496996672669	26.1246621990367	27.3776064835418	26.8883799333462	27.4907189754425	26.7694225750754	26.7932069325015	NA	NA	25.8039005719242	NA	NA	NA
AIPGENE26454	1.1560393235926e-05	5.2956927135915e-05	2.8109387113525	29.4859368993814	30.986443504749	30.6563339412098	30.7802347519218	30.8346914425061	31.3703159187767	30.7204179711827	28.5910075503968	28.5925456317949	29.4708877644198	27.9989994614361	26.0454135713866	27.7839512827969
AIPGENE2650	0.00280406430234101	0.00623293455061999	1.27513435693512	24.3940992848622	24.1887246622425	24.8295040388183	24.7688945527847	25.175694923554	24.6515668749097	24.6629121922669	NA	23.5565860915354	23.3189109427864	NA	NA	NA
AIPGENE26566	NA	NA	NA	NA	21.7418724482031	NA	21.9913586622485	22.4167813997212	23.8249285201379	NA	NA	NA	NA	NA	NA	NA
AIPGENE26568	NA	NA	NA	NA	24.0056981088714	23.0791070832311	NA	22.7445103184652	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26575	NA	NA	NA	NA	NA	23.2598833397088	22.5915291841351	23.1614728696997	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26588	NA	NA	NA	NA	22.0866528778025	21.4518010095364	21.4199473404141	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26592	NA	NA	NA	NA	23.122215946372	NA	NA	NA	23.338963425538	24.4489929984316	NA	NA	NA	NA	NA	NA
AIPGENE26595	NA	NA	NA	NA	24.012238725586	23.6643837092241	23.2000654716475	22.8752184877223	22.6739033758102	NA	NA	NA	NA	NA	NA	NA
AIPGENE26623	0.0046408412268355	0.00969950738727676	1.35862306768304	24.1284353286766	24.7792001490864	23.8042044616661	24.7204835161764	24.5675451887135	24.6622920862843	24.9541327054989	24.1200407369508	NA	23.1637499236104	NA	NA	22.3842691901025
AIPGENE2665	NA	NA	NA	NA	23.7486227225614	23.3192770677269	24.762623081389	24.7633108464365	25.2462922197521	NA	NA	NA	NA	NA	NA	NA
AIPGENE26653	NA	NA	NA	NA	22.1786395652911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26683	NA	NA	NA	NA	22.2280919892988	NA	22.7676518372312	23.6857602588004	23.1593957672655	22.9942005680617	NA	NA	NA	NA	NA	NA
AIPGENE26699	NA	NA	NA	NA	NA	NA	NA	23.7460509530206	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE26700	8.06705335781277e-08	7.18299271586068e-07	-2.60006093995605	25.984344751115	24.4916657207926	24.6803936682184	24.3803898280943	24.4591517810824	24.5922059844902	25.5020787041438	27.439941862542	26.5527737919266	26.9718433188106	27.7709967413227	27.3219732829162	27.6487223290399
AIPGENE26701	0.114167027745957	0.154601183405984	1.0043148070677	22.7911609407273	22.7985304744731	22.6419288960603	23.1880107591122	22.405664235722	23.9445675624489	22.6291049797481	NA	NA	21.9303196775264	NA	NA	NA
AIPGENE26702	NA	NA	NA	NA	NA	NA	NA	NA	21.2544615145196	NA	NA	NA	NA	NA	NA	NA
AIPGENE26709	9.73132763691762e-10	1.9167766557565e-08	-3.9754838681706	25.7780237425012	23.3494774477076	23.0988121135338	24.0401379423897	23.9757617684503	23.5129268964683	24.7645746819456	27.6552659878549	27.7412424242982	28.161919518004	27.6953935797104	27.1639865431558	28.1767860064956
AIPGENE26713	NA	NA	NA	NA	23.573126164319	NA	24.7020036834721	24.8905131832475	24.9886408234003	24.9164815580185	NA	NA	NA	NA	NA	NA
AIPGENE26725	0.0223144457696403	0.0390953901624425	0.964420487795756	23.3836704299849	23.1355032499573	24.1810562317441	23.7357258263826	24.1999418188311	23.9296212757853	23.0490151528005	NA	22.777859630683	23.28842621983	NA	22.1558844638502	NA
AIPGENE26735	NA	NA	NA	NA	26.1140349236214	25.9313810187474	25.9979772137976	25.921948596746	25.6208299625095	25.9252684573757	NA	NA	NA	NA	NA	NA
AIPGENE26741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8365038325048	22.1326722305353	NA	NA	NA
AIPGENE26751	NA	NA	NA	NA	24.0850687120477	24.3265354806253	23.8418194565965	24.2203996982669	24.410493169631	24.8542546133191	NA	NA	NA	NA	NA	NA
AIPGENE2676	NA	NA	NA	NA	24.3722235140758	23.8105002011275	24.2710905898745	22.159215660426	23.9149019895583	NA	NA	NA	NA	NA	NA	NA
AIPGENE26763	0.000207609530743781	0.000671374104395311	2.3685215699051	26.9714340865234	27.6195171454394	27.2373843869132	27.1698631919972	27.3241133734252	27.4356358533013	27.0722519136972	NA	NA	24.9412727408905	NA	NA	NA
AIPGENE26789	0.0557105316726883	0.0834882779428482	1.60558257615467	25.1585650520347	25.2951633336605	25.0538355765937	26.3786888081983	26.2353830046763	24.1920392297344	25.172493996049	23.7823514153307	NA	NA	NA	NA	NA
AIPGENE26795	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4254378895325	NA	NA	NA	NA	NA	NA
