GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0006412	translation	509	100	27.6	4.6e-17
GO:0006099	tricarboxylic acid cycle	46	19	2.49	7.8e-13
GO:0006094	gluconeogenesis	35	12	1.9	2.4e-09
GO:0006096	glycolytic process	39	13	2.11	2.9e-09
GO:0006457	protein folding	138	30	7.48	3.4e-08
GO:0006007	glucose catabolic process	23	10	1.25	1.3e-07
GO:0006886	intracellular protein transport	537	64	29.12	1.4e-07
GO:0006098	pentose-phosphate shunt	16	9	0.87	3.6e-07
GO:0034641	cellular nitrogen compound metabolic process	7893	384	427.99	5.4e-07
GO:0046039	GTP metabolic process	212	31	11.5	1.4e-06
GO:0071346	cellular response to type II interferon	26	8	1.41	1.7e-06
GO:0007339	binding of sperm to zona pellucida	13	7	0.7	1.7e-06
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	21	10	1.14	1.8e-06
GO:0006414	translational elongation	42	14	2.28	2.3e-06
GO:0051693	actin filament capping	40	12	2.17	5.0e-06
GO:1901069	guanosine-containing compound catabolic process	203	28	11.01	5.2e-06
GO:0045454	cell redox homeostasis	75	15	4.07	9.9e-06
GO:0051258	protein polymerization	168	35	9.11	1.7e-05
GO:0006105	succinate metabolic process	8	5	0.43	2.3e-05
GO:0006107	oxaloacetate metabolic process	8	5	0.43	2.3e-05
GO:0006166	purine ribonucleoside salvage	6	5	0.33	4.1e-05
GO:0006002	fructose 6-phosphate metabolic process	5	4	0.27	4.1e-05
GO:0007294	germarium-derived oocyte fate determination	6	4	0.33	0.00012
GO:0009165	nucleotide biosynthetic process	327	33	17.73	0.00014
GO:0017148	negative regulation of translation	138	14	7.48	0.00015
GO:0008152	metabolic process	13948	814	756.31	0.00017
GO:0044179	hemolysis in another organism	47	10	2.55	0.00017
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	52	12	2.82	0.00018
GO:0006936	muscle contraction	143	14	7.75	0.00019
GO:0050794	regulation of cellular process	7753	342	420.4	0.00020
GO:0007017	microtubule-based process	655	49	35.52	0.00024
GO:0010830	regulation of myotube differentiation	23	5	1.25	0.00026
GO:0030043	actin filament fragmentation	7	4	0.38	0.00026
GO:0006413	translational initiation	95	19	5.15	0.00027
GO:0044403	biological process involved in symbiotic interaction	349	26	18.92	0.00033
GO:0006559	L-phenylalanine catabolic process	13	5	0.7	0.00041
GO:0065007	biological regulation	8687	403	471.04	0.00042
GO:0006450	regulation of translational fidelity	8	4	0.43	0.00050
GO:0022618	protein-RNA complex assembly	103	17	5.59	0.00058
GO:0006144	purine nucleobase metabolic process	34	9	1.84	0.00061
GO:0070814	hydrogen sulfide biosynthetic process	4	3	0.22	0.00061
GO:0006172	ADP biosynthetic process	4	3	0.22	0.00061
GO:0018208	peptidyl-proline modification	44	9	2.39	0.00067
GO:0030833	regulation of actin filament polymerization	99	23	5.37	0.00083
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	9	4	0.49	0.00087
GO:0046168	glycerol-3-phosphate catabolic process	9	4	0.49	0.00087
GO:0006751	glutathione catabolic process	9	4	0.49	0.00087
GO:0006572	tyrosine catabolic process	9	4	0.49	0.00087
GO:0006730	one-carbon metabolic process	31	9	1.68	0.00087
GO:0061077	chaperone-mediated protein folding	22	6	1.19	0.00088
GO:0051231	spindle elongation	15	5	0.81	0.00088
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	15	5	0.81	0.00088
GO:0006897	endocytosis	578	48	31.34	0.00101
GO:0010467	gene expression	4108	267	222.75	0.00115
GO:0018279	protein N-linked glycosylation via asparagine	40	8	2.17	0.00119
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	10	4	0.54	0.00139
GO:0009083	branched-chain amino acid catabolic process	17	7	0.92	0.00145
GO:0034063	stress granule assembly	5	3	0.27	0.00146
GO:0006006	glucose metabolic process	110	30	5.96	0.00150
GO:0051289	protein homotetramerization	33	7	1.79	0.00167
GO:0046129	purine ribonucleoside biosynthetic process	79	17	4.28	0.00193
GO:0006103	2-oxoglutarate metabolic process	13	5	0.7	0.00208
GO:0015985	energy coupled proton transport, down electrochemical gradient	11	4	0.6	0.00209
GO:0006546	glycine catabolic process	11	4	0.6	0.00209
GO:0009063	amino acid catabolic process	131	33	7.1	0.00251
GO:0006520	amino acid metabolic process	444	102	24.08	0.00255
GO:0030029	actin filament-based process	447	68	24.24	0.00271
GO:0060142	regulation of syncytium formation by plasma membrane fusion	12	5	0.65	0.00280
GO:0006446	regulation of translational initiation	53	10	2.87	0.00280
GO:0009298	GDP-mannose biosynthetic process	6	3	0.33	0.00281
GO:0007317	regulation of pole plasm oskar mRNA localization	6	3	0.33	0.00281
GO:1902875	regulation of embryonic pattern specification	6	3	0.33	0.00281
GO:0006564	L-serine biosynthetic process	6	3	0.33	0.00281
GO:0070849	response to epidermal growth factor	18	5	0.98	0.00293
GO:0018193	peptidyl-amino acid modification	775	52	42.02	0.00294
GO:0019264	glycine biosynthetic process from serine	2	2	0.11	0.00294
GO:0019240	citrulline biosynthetic process	2	2	0.11	0.00294
GO:0046952	ketone body catabolic process	2	2	0.11	0.00294
GO:0019542	propionate biosynthetic process	2	2	0.11	0.00294
GO:0042351	'de novo' GDP-L-fucose biosynthetic process	2	2	0.11	0.00294
GO:1901017	negative regulation of potassium ion transmembrane transporter activity	2	2	0.11	0.00294
GO:0009926	auxin polar transport	2	2	0.11	0.00294
GO:0051490	negative regulation of filopodium assembly	2	2	0.11	0.00294
GO:0044524	protein sulfhydration	2	2	0.11	0.00294
GO:0018272	protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	2	2	0.11	0.00294
GO:0006429	leucyl-tRNA aminoacylation	2	2	0.11	0.00294
GO:0018872	arsonoacetate metabolic process	2	2	0.11	0.00294
GO:1901741	positive regulation of myoblast fusion	2	2	0.11	0.00294
GO:0019413	acetate biosynthetic process	2	2	0.11	0.00294
GO:0010359	regulation of anion channel activity	2	2	0.11	0.00294
GO:0044248	cellular catabolic process	2251	176	122.06	0.00299
GO:0006448	regulation of translational elongation	12	4	0.65	0.00300
GO:0030838	positive regulation of actin filament polymerization	46	8	2.49	0.00302
GO:0006749	glutathione metabolic process	41	11	2.22	0.00356
GO:0035821	modulation of process of another organism	116	13	6.29	0.00367
GO:0061025	membrane fusion	75	10	4.07	0.00403
GO:0006415	translational termination	13	4	0.7	0.00414
GO:0016192	vesicle-mediated transport	1209	101	65.56	0.00416
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	21	5	1.14	0.00456
GO:0006206	pyrimidine nucleobase metabolic process	20	7	1.08	0.00468
GO:0046500	S-adenosylmethionine metabolic process	14	5	0.76	0.00470
GO:0005980	glycogen catabolic process	8	4	0.43	0.00471
GO:0019509	L-methionine salvage from methylthioadenosine	7	3	0.38	0.00472
GO:0045429	positive regulation of nitric oxide biosynthetic process	7	3	0.38	0.00472
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	30	6	1.63	0.00485
GO:0008652	amino acid biosynthetic process	167	32	9.06	0.00536
GO:0051014	actin filament severing	14	4	0.76	0.00555
GO:0006521	regulation of cellular amino acid metabolic process	14	4	0.76	0.00555
GO:0001649	osteoblast differentiation	120	7	6.51	0.00572
GO:0016482	cytosolic transport	453	40	24.56	0.00584
GO:0006334	nucleosome assembly	73	10	3.96	0.00585
GO:0006518	peptide metabolic process	623	118	33.78	0.00593
GO:0006631	fatty acid metabolic process	268	33	14.53	0.00607
GO:0009117	nucleotide metabolic process	1663	119	90.17	0.00618
GO:0008360	regulation of cell shape	82	11	4.45	0.00642
GO:0060281	regulation of oocyte development	8	3	0.43	0.00725
GO:0019083	viral transcription	28	4	1.52	0.00725
GO:0006575	cellular modified amino acid metabolic process	205	34	11.12	0.00733
GO:0016032	viral process	333	26	18.06	0.00742
GO:0051603	proteolysis involved in protein catabolic process	346	37	18.76	0.00786
GO:0055001	muscle cell development	97	17	5.26	0.00834
GO:0006085	acetyl-CoA biosynthetic process	11	5	0.6	0.00845
GO:0000256	allantoin catabolic process	3	2	0.16	0.00849
GO:0090204	protein localization to nuclear pore	3	2	0.16	0.00849
GO:0019682	glyceraldehyde-3-phosphate metabolic process	3	2	0.16	0.00849
GO:0097052	L-kynurenine metabolic process	3	2	0.16	0.00849
GO:0044209	AMP salvage	3	2	0.16	0.00849
GO:0031453	positive regulation of heterochromatin formation	3	2	0.16	0.00849
GO:0007312	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification	3	2	0.16	0.00849
GO:0036302	atrioventricular canal development	3	2	0.16	0.00849
GO:0035372	protein localization to microtubule	3	2	0.16	0.00849
GO:0034609	spicule insertion	3	2	0.16	0.00849
GO:0008103	oocyte microtubule cytoskeleton polarization	3	2	0.16	0.00849
GO:0006499	N-terminal protein myristoylation	3	2	0.16	0.00849
GO:0030388	fructose 1,6-bisphosphate metabolic process	3	2	0.16	0.00849
GO:0018107	peptidyl-threonine phosphorylation	58	8	3.14	0.00891
GO:0042398	cellular modified amino acid biosynthetic process	82	10	4.45	0.00916
GO:0022904	respiratory electron transport chain	28	8	1.52	0.00916
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	16	4	0.87	0.00926
GO:0046835	carbohydrate phosphorylation	16	4	0.87	0.00926
GO:0006536	glutamate metabolic process	30	7	1.63	0.00989
GO:0045010	actin nucleation	14	5	0.76	0.01039
GO:0019627	urea metabolic process	10	4	0.54	0.01041
GO:0015986	proton motive force-driven ATP synthesis	11	4	0.6	0.01041
GO:0051016	barbed-end actin filament capping	20	4	1.08	0.01043
GO:0035999	tetrahydrofolate interconversion	9	3	0.49	0.01044
GO:0006097	glyoxylate cycle	9	3	0.49	0.01044
GO:0015031	protein transport	1224	115	66.37	0.01081
GO:0009395	phospholipid catabolic process	21	5	1.14	0.01157
GO:0006636	unsaturated fatty acid biosynthetic process	26	5	1.41	0.01158
GO:0051352	negative regulation of ligase activity	17	4	0.92	0.01160
GO:0051444	negative regulation of ubiquitin-protein transferase activity	17	4	0.92	0.01160
GO:0032075	positive regulation of nuclease activity	26	5	1.41	0.01179
GO:0031324	negative regulation of cellular metabolic process	1274	73	69.08	0.01208
GO:0043171	peptide catabolic process	27	5	1.46	0.01383
GO:0042572	retinol metabolic process	27	5	1.46	0.01383
GO:0032388	positive regulation of intracellular transport	84	13	4.55	0.01404
GO:0070527	platelet aggregation	21	6	1.14	0.01423
GO:0046033	AMP metabolic process	20	5	1.08	0.01426
GO:0031623	receptor internalization	38	5	2.06	0.01429
GO:0009615	response to virus	215	15	11.66	0.01429
GO:0007026	negative regulation of microtubule depolymerization	10	3	0.54	0.01432
GO:0016188	synaptic vesicle maturation	10	3	0.54	0.01432
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	29	4	1.57	0.01432
GO:0030433	ubiquitin-dependent ERAD pathway	28	5	1.52	0.01611
GO:0030239	myofibril assembly	37	9	2.01	0.01622
GO:0006760	folic acid-containing compound metabolic process	30	7	1.63	0.01627
GO:0019673	GDP-mannose metabolic process	10	5	0.54	0.01630
GO:0008210	estrogen metabolic process	13	3	0.7	0.01636
GO:0009436	glyoxylate catabolic process	4	2	0.22	0.01638
GO:0060391	positive regulation of SMAD protein signal transduction	4	2	0.22	0.01638
GO:0070409	carbamoyl phosphate biosynthetic process	4	2	0.22	0.01638
GO:0031155	regulation of reproductive fruiting body development	4	2	0.22	0.01638
GO:0031156	regulation of sorocarp development	4	2	0.22	0.01638
GO:0046498	S-adenosylhomocysteine metabolic process	4	2	0.22	0.01638
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	4	2	0.22	0.01638
GO:0006101	citrate metabolic process	4	2	0.22	0.01638
GO:0006734	NADH metabolic process	4	2	0.22	0.01638
GO:0046827	positive regulation of protein export from nucleus	4	2	0.22	0.01638
GO:0060050	positive regulation of protein glycosylation	4	2	0.22	0.01638
GO:0006543	glutamine catabolic process	4	2	0.22	0.01638
GO:0030036	actin cytoskeleton organization	407	61	22.07	0.01679
GO:0007274	neuromuscular synaptic transmission	19	4	1.03	0.01733
GO:0006750	glutathione biosynthetic process	19	4	1.03	0.01733
GO:0006541	glutamine metabolic process	34	8	1.84	0.01843
GO:0016071	mRNA metabolic process	515	33	27.93	0.01850
GO:0009207	purine ribonucleoside triphosphate catabolic process	650	48	35.25	0.01867
GO:0032886	regulation of microtubule-based process	102	10	5.53	0.01880
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	11	3	0.6	0.01890
GO:0071205	protein localization to juxtaparanode region of axon	11	3	0.6	0.01890
GO:0006511	ubiquitin-dependent protein catabolic process	301	29	16.32	0.01996
GO:0018105	peptidyl-serine phosphorylation	94	9	5.1	0.02190
GO:0051128	regulation of cellular component organization	1229	90	66.64	0.02399
GO:0030241	skeletal muscle myosin thick filament assembly	12	3	0.65	0.02420
GO:0051443	positive regulation of ubiquitin-protein transferase activity	31	5	1.68	0.02437
GO:0030048	actin filament-based movement	56	7	3.04	0.02449
GO:0000398	mRNA splicing, via spliceosome	138	15	7.48	0.02550
GO:0010498	proteasomal protein catabolic process	198	19	10.74	0.02601
GO:0046128	purine ribonucleoside metabolic process	781	73	42.35	0.02632
GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	5	2	0.27	0.02632
GO:0034314	Arp2/3 complex-mediated actin nucleation	5	2	0.27	0.02632
GO:0010807	regulation of synaptic vesicle priming	5	2	0.27	0.02632
GO:0050765	negative regulation of phagocytosis	5	2	0.27	0.02632
GO:0010501	RNA secondary structure unwinding	5	2	0.27	0.02632
GO:0034214	protein hexamerization	5	2	0.27	0.02632
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	5	2	0.27	0.02632
GO:0042256	cytosolic ribosome assembly	5	2	0.27	0.02632
GO:0071492	cellular response to UV-A	5	2	0.27	0.02632
GO:0018106	peptidyl-histidine phosphorylation	5	2	0.27	0.02632
GO:0055015	ventricular cardiac muscle cell development	5	2	0.27	0.02632
GO:0048790	maintenance of presynaptic active zone structure	5	2	0.27	0.02632
GO:0006432	phenylalanyl-tRNA aminoacylation	5	2	0.27	0.02632
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	5	2	0.27	0.02632
GO:2000679	positive regulation of transcription regulatory region DNA binding	5	2	0.27	0.02632
GO:0006768	biotin metabolic process	5	2	0.27	0.02632
GO:0006574	valine catabolic process	5	2	0.27	0.02632
GO:0006527	arginine catabolic process	5	2	0.27	0.02632
GO:0043687	post-translational protein modification	1281	45	69.46	0.02725
GO:1901570	fatty acid derivative biosynthetic process	34	6	1.84	0.02755
GO:0006693	prostaglandin metabolic process	21	4	1.14	0.03018
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	25	4	1.36	0.03020
GO:0010524	positive regulation of calcium ion transport into cytosol	13	3	0.7	0.03022
GO:0048490	anterograde synaptic vesicle transport	13	3	0.7	0.03022
GO:0016310	phosphorylation	1636	87	88.71	0.03063
GO:0042307	positive regulation of protein import into nucleus	33	5	1.79	0.03117
GO:0051351	positive regulation of ligase activity	33	5	1.79	0.03117
GO:0044281	small molecule metabolic process	2993	326	162.29	0.03160
GO:0009154	purine ribonucleotide catabolic process	673	48	36.49	0.03202
GO:0042219	cellular modified amino acid catabolic process	25	6	1.36	0.03320
GO:0060325	face morphogenesis	23	4	1.25	0.03338
GO:0046132	pyrimidine ribonucleoside biosynthetic process	23	4	1.25	0.03338
GO:0042742	defense response to bacterium	87	9	4.72	0.03515
GO:0019370	leukotriene biosynthetic process	14	3	0.76	0.03695
GO:0030835	negative regulation of actin filament depolymerization	46	14	2.49	0.03743
GO:0043101	purine-containing compound salvage	15	8	0.81	0.03771
GO:0006525	arginine metabolic process	18	6	0.98	0.03786
GO:0000245	spliceosomal complex assembly	22	4	1.19	0.03800
GO:0031663	lipopolysaccharide-mediated signaling pathway	19	3	1.03	0.03806
GO:0090331	negative regulation of platelet aggregation	6	2	0.33	0.03808
GO:0009115	xanthine catabolic process	6	2	0.33	0.03808
GO:0032471	negative regulation of endoplasmic reticulum calcium ion concentration	6	2	0.33	0.03808
GO:0051409	response to nitrosative stress	6	2	0.33	0.03808
GO:0046449	creatinine metabolic process	6	2	0.33	0.03808
GO:0006419	alanyl-tRNA aminoacylation	6	2	0.33	0.03808
GO:0043985	histone H4-R3 methylation	6	2	0.33	0.03808
GO:0019372	lipoxygenase pathway	6	2	0.33	0.03808
GO:0060047	heart contraction	89	6	4.83	0.03811
GO:0007052	mitotic spindle organization	47	6	2.55	0.03831
GO:0032259	methylation	328	20	17.79	0.04168
GO:0006635	fatty acid beta-oxidation	42	8	2.28	0.04342
GO:0032869	cellular response to insulin stimulus	110	11	5.96	0.04351
GO:0050821	protein stabilization	73	8	3.96	0.04354
GO:0042110	T cell activation	106	11	5.75	0.04405
GO:0048208	COPII vesicle coating	15	3	0.81	0.04437
GO:0045931	positive regulation of mitotic cell cycle	59	4	3.2	0.04452
GO:0005975	carbohydrate metabolic process	772	89	41.86	0.04755
GO:0010608	post-transcriptional regulation of gene expression	384	43	20.82	0.04791
GO:0031145	anaphase-promoting complex-dependent catabolic process	26	4	1.41	0.04964
GO:0006090	pyruvate metabolic process	53	17	2.87	0.05033
GO:0008219	cell death	1307	72	70.87	0.05045
GO:0006417	regulation of translation	265	31	14.37	0.05066
GO:0007043	cell-cell junction assembly	77	7	4.18	0.05132
GO:1902305	regulation of sodium ion transmembrane transport	9	3	0.49	0.05135
GO:0044205	'de novo' UMP biosynthetic process	7	2	0.38	0.05142
GO:0006044	N-acetylglucosamine metabolic process	7	2	0.38	0.05142
GO:0071476	cellular hypotonic response	7	2	0.38	0.05142
GO:0035307	positive regulation of protein dephosphorylation	7	2	0.38	0.05142
GO:0006108	malate metabolic process	7	2	0.38	0.05142
GO:0034982	mitochondrial protein processing	7	2	0.38	0.05142
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	7	2	0.38	0.05142
GO:0051561	positive regulation of mitochondrial calcium ion concentration	7	2	0.38	0.05142
GO:0055129	L-proline biosynthetic process	7	2	0.38	0.05142
GO:0016540	protein autoprocessing	7	2	0.38	0.05142
GO:0006552	leucine catabolic process	7	2	0.38	0.05142
GO:0006556	S-adenosylmethionine biosynthetic process	7	2	0.38	0.05142
GO:0006526	arginine biosynthetic process	7	2	0.38	0.05142
GO:0060606	tube closure	98	3	5.31	0.05177
GO:0007229	integrin-mediated signaling pathway	50	6	2.71	0.05224
GO:0006805	xenobiotic metabolic process	46	8	2.49	0.05247
GO:0071364	cellular response to epidermal growth factor stimulus	16	3	0.87	0.05247
GO:0006869	lipid transport	187	14	10.14	0.05346
GO:1901879	regulation of protein depolymerization	60	17	3.25	0.05357
GO:0051049	regulation of transport	883	59	47.88	0.05368
GO:0019835	cytolysis	55	12	2.98	0.05381
GO:0006213	pyrimidine nucleoside metabolic process	33	8	1.79	0.05395
GO:0010876	lipid localization	219	17	11.87	0.05401
GO:0007308	oocyte construction	24	6	1.3	0.05403
GO:0072528	pyrimidine-containing compound biosynthetic process	34	6	1.84	0.05406
GO:0071267	L-methionine salvage	8	4	0.43	0.05409
GO:0046209	nitric oxide metabolic process	24	4	1.3	0.05413
GO:0060416	response to growth hormone	8	3	0.43	0.05414
GO:0042773	ATP synthesis coupled electron transport	10	3	0.54	0.05415
GO:0030149	sphingolipid catabolic process	15	3	0.81	0.05416
GO:0006041	glucosamine metabolic process	2	2	0.11	0.05418
GO:0051410	detoxification of nitrogen compound	2	2	0.11	0.05418
GO:0048134	germ-line cyst formation	3	2	0.16	0.05418
GO:0032623	interleukin-2 production	22	3	1.19	0.05418
GO:0048499	synaptic vesicle membrane organization	4	2	0.22	0.05418
GO:0090232	positive regulation of spindle checkpoint	5	2	0.27	0.05418
GO:0006531	aspartate metabolic process	5	2	0.27	0.05418
GO:0035964	COPI-coated vesicle budding	6	2	0.33	0.05419
GO:0033173	calcineurin-NFAT signaling cascade	6	2	0.33	0.05419
GO:0045478	fusome organization	7	2	0.38	0.05419
GO:0030730	sequestering of triglyceride	8	2	0.43	0.05419
GO:0034205	amyloid-beta formation	8	2	0.43	0.05419
GO:0014021	secondary neural tube formation	1	1	0.05	0.05422
GO:0018916	nitrobenzene metabolic process	1	1	0.05	0.05422
GO:0019255	glucose 1-phosphate metabolic process	1	1	0.05	0.05422
GO:0060361	flight	1	1	0.05	0.05422
GO:1901673	regulation of mitotic spindle assembly	1	1	0.05	0.05422
GO:1990046	stress-induced mitochondrial fusion	1	1	0.05	0.05422
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	1	1	0.05	0.05422
GO:0090402	oncogene-induced cell senescence	1	1	0.05	0.05422
GO:0009258	10-formyltetrahydrofolate catabolic process	1	1	0.05	0.05422
GO:0019749	cytoskeleton-dependent cytoplasmic transport, nurse cell to oocyte	1	1	0.05	0.05422
GO:0009229	thiamine diphosphate biosynthetic process	1	1	0.05	0.05422
GO:0070458	cellular detoxification of nitrogen compound	1	1	0.05	0.05422
GO:0090170	regulation of Golgi inheritance	1	1	0.05	0.05422
GO:0019858	cytosine metabolic process	1	1	0.05	0.05422
GO:0042062	long-term strengthening of neuromuscular junction	1	1	0.05	0.05422
GO:0090297	positive regulation of mitochondrial DNA replication	1	1	0.05	0.05422
GO:0060169	negative regulation of adenosine receptor signaling pathway	1	1	0.05	0.05422
GO:0015966	diadenosine tetraphosphate biosynthetic process	1	1	0.05	0.05422
GO:0060125	negative regulation of growth hormone secretion	1	1	0.05	0.05422
GO:0030727	germarium-derived female germ-line cyst formation	1	1	0.05	0.05422
GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway	1	1	0.05	0.05422
GO:0070177	contractile vacuole discharge	1	1	0.05	0.05422
GO:0031052	programmed DNA elimination by chromosome breakage	1	1	0.05	0.05422
GO:0019521	D-gluconate metabolic process	1	1	0.05	0.05422
GO:0070291	N-acylethanolamine metabolic process	1	1	0.05	0.05422
GO:0034498	early endosome to Golgi transport	1	1	0.05	0.05422
GO:0070262	peptidyl-serine dephosphorylation	1	1	0.05	0.05422
GO:0070257	positive regulation of mucus secretion	1	1	0.05	0.05422
GO:0005981	regulation of glycogen catabolic process	1	1	0.05	0.05422
GO:0030578	PML body organization	1	1	0.05	0.05422
GO:0048007	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	1	1	0.05	0.05422
GO:0033477	S-methylmethionine metabolic process	1	1	0.05	0.05422
GO:1900163	positive regulation of phospholipid scramblase activity	1	1	0.05	0.05422
GO:1900176	negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	1	1	0.05	0.05422
GO:0043419	urea catabolic process	1	1	0.05	0.05422
GO:0070885	negative regulation of calcineurin-NFAT signaling cascade	1	1	0.05	0.05422
GO:0032464	positive regulation of protein homooligomerization	1	1	0.05	0.05422
GO:0032417	positive regulation of sodium:proton antiporter activity	1	1	0.05	0.05422
GO:1900210	positive regulation of cardiolipin metabolic process	1	1	0.05	0.05422
GO:0036047	peptidyl-lysine demalonylation	1	1	0.05	0.05422
GO:0036049	peptidyl-lysine desuccinylation	1	1	0.05	0.05422
GO:0003131	mesodermal-endodermal cell signaling	1	1	0.05	0.05422
GO:0006042	glucosamine biosynthetic process	1	1	0.05	0.05422
GO:0035022	positive regulation of Rac protein signal transduction	1	1	0.05	0.05422
GO:0014883	transition between fast and slow fiber	1	1	0.05	0.05422
GO:1901052	sarcosine metabolic process	1	1	0.05	0.05422
GO:0003251	positive regulation of cell proliferation involved in heart valve morphogenesis	1	1	0.05	0.05422
GO:0014835	myoblast differentiation involved in skeletal muscle regeneration	1	1	0.05	0.05422
GO:0031158	negative regulation of aggregate size involved in sorocarp development	1	1	0.05	0.05422
GO:0051343	positive regulation of cyclic-nucleotide phosphodiesterase activity	1	1	0.05	0.05422
GO:0010918	positive regulation of mitochondrial membrane potential	1	1	0.05	0.05422
GO:0051463	negative regulation of cortisol secretion	1	1	0.05	0.05422
GO:0097359	UDP-glucosylation	1	1	0.05	0.05422
GO:0036372	opsin transport	1	1	0.05	0.05422
GO:2000275	regulation of oxidative phosphorylation uncoupler activity	1	1	0.05	0.05422
GO:0071400	cellular response to oleic acid	1	1	0.05	0.05422
GO:0051122	hepoxilin biosynthetic process	1	1	0.05	0.05422
GO:2000753	positive regulation of glucosylceramide catabolic process	1	1	0.05	0.05422
GO:2000755	positive regulation of sphingomyelin catabolic process	1	1	0.05	0.05422
GO:0072229	metanephric proximal convoluted tubule development	1	1	0.05	0.05422
GO:0097475	motor neuron migration	1	1	0.05	0.05422
GO:0043519	regulation of myosin II filament organization	1	1	0.05	0.05422
GO:0043538	regulation of actin phosphorylation	1	1	0.05	0.05422
GO:2000705	regulation of dense core granule biogenesis	1	1	0.05	0.05422
GO:2001017	regulation of retrograde axon cargo transport	1	1	0.05	0.05422
GO:0006463	steroid hormone receptor complex assembly	1	1	0.05	0.05422
GO:2001033	negative regulation of double-strand break repair via nonhomologous end joining	1	1	0.05	0.05422
GO:0031887	lipid droplet transport along microtubule	1	1	0.05	0.05422
GO:0070934	CRD-mediated mRNA stabilization	1	1	0.05	0.05422
GO:0051237	maintenance of RNA location	1	1	0.05	0.05422
GO:0071286	cellular response to magnesium ion	1	1	0.05	0.05422
GO:0006422	aspartyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006424	glutamyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006425	glutaminyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006426	glycyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0036111	very long-chain fatty-acyl-CoA metabolic process	1	1	0.05	0.05422
GO:0006430	lysyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006433	prolyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006435	threonyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006437	tyrosyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0006438	valyl-tRNA aminoacylation	1	1	0.05	0.05422
GO:0033609	oxalate metabolic process	1	1	0.05	0.05422
GO:0048733	sebaceous gland development	1	1	0.05	0.05422
GO:0021589	cerebellum structural organization	1	1	0.05	0.05422
GO:0035191	nuclear axial expansion	1	1	0.05	0.05422
GO:0006168	adenine salvage	1	1	0.05	0.05422
GO:0006169	adenosine salvage	1	1	0.05	0.05422
GO:0032688	negative regulation of interferon-beta production	1	1	0.05	0.05422
GO:0046294	formaldehyde catabolic process	1	1	0.05	0.05422
GO:0007279	pole cell formation	1	1	0.05	0.05422
GO:1901194	negative regulation of formation of translation preinitiation complex	1	1	0.05	0.05422
GO:0009051	pentose-phosphate shunt, oxidative branch	1	1	0.05	0.05422
GO:2000543	positive regulation of gastrulation	1	1	0.05	0.05422
GO:0021691	cerebellar Purkinje cell layer maturation	1	1	0.05	0.05422
GO:1901170	naphthalene catabolic process	1	1	0.05	0.05422
GO:0010030	positive regulation of seed germination	1	1	0.05	0.05422
GO:2000685	positive regulation of cellular response to X-ray	1	1	0.05	0.05422
GO:0040003	chitin-based cuticle development	1	1	0.05	0.05422
GO:2000641	regulation of early endosome to late endosome transport	1	1	0.05	0.05422
GO:0000056	ribosomal small subunit export from nucleus	1	1	0.05	0.05422
GO:0006788	heme oxidation	1	1	0.05	0.05422
GO:0015742	alpha-ketoglutarate transport	1	1	0.05	0.05422
GO:0019322	pentose biosynthetic process	1	1	0.05	0.05422
GO:0006738	nicotinamide riboside catabolic process	1	1	0.05	0.05422
GO:0019307	mannose biosynthetic process	1	1	0.05	0.05422
GO:0046832	negative regulation of RNA export from nucleus	1	1	0.05	0.05422
GO:0019491	ectoine biosynthetic process	1	1	0.05	0.05422
GO:0051683	establishment of Golgi localization	1	1	0.05	0.05422
GO:0009397	folic acid-containing compound catabolic process	1	1	0.05	0.05422
