Protein.ID	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity
AIPGENE11806	NA	NA	NA	9812938	7751690.5	16131596	NA	12241614	NA	NA	NA	NA
AIPGENE11828	115300456	89295090	124245710	129655690	118801170	61774052	NA	11327895	24283432	NA	NA	NA
AIPGENE11855	NA	NA	NA	NA	NA	218590530	NA	NA	NA	NA	NA	NA
AIPGENE11868	NA	NA	NA	NA	1745967.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE11873	121702740	75282400	63253390	89272970	144390260	38966880	NA	NA	NA	NA	NA	NA
AIPGENE11899	82239460	47175436	72961630	58233484	96461420	24376212	9654211	30917894	63933320	NA	5133710	NA
AIPGENE11908	18336564	17684400	15345587	16067691	25186892	16260134	NA	NA	NA	NA	NA	NA
AIPGENE11940	20089272	20407652	23704814	28079466	19433078	20719738	18478428	15986657	33690148	15720492	10818114	22310910
AIPGENE11954	NA	NA	8760076	NA	8996108	6702792	NA	NA	NA	NA	NA	NA
AIPGENE1198	131690376	108271650	102990330	124905650	164333260	141095360	13224955	23728022	63591390	NA	NA	NA
AIPGENE11986	69522260	98844776	37546704	83818090	62122210	36244716	NA	NA	18945536	NA	NA	NA
AIPGENE12000	964955200	988687100	997823300	1058350340	822041660	816383360	NA	10719434	39116172	NA	NA	NA
AIPGENE12002	198292770	131310660	146418850	171568740	167514610	151035500	NA	NA	NA	NA	NA	NA
AIPGENE12008	26694316	21035870	28276396	24418182	12989200	10446656	5187352.5	5906780	14377397	NA	NA	NA
AIPGENE12010	10141434	20894798	27416548	15448647	17529474	15113441	NA	NA	NA	NA	NA	NA
AIPGENE12014	26044524	41105796	37779450	26207964	32855916	NA	NA	NA	NA	NA	NA	NA
AIPGENE12018	8853002	6266065.5	5553346.5	23398348	15390263	16773726	NA	NA	NA	NA	NA	NA
AIPGENE12020	NA	NA	NA	6035440	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12050	5201418.5	NA	5411497	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12055	30456778	55321644	41675976	44555944	47613270	29300276	NA	NA	NA	NA	NA	NA
AIPGENE12061	6197130.5	NA	NA	NA	4238735	NA	NA	NA	NA	NA	NA	NA
AIPGENE12069	1988643	NA	NA	NA	3686118.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12077	266468660	141236750	143348260	114748090	195386750	138119360	NA	42171536	62804996	NA	33710764	NA
AIPGENE12082	50556804	62534788	36118644	68280580	77616056	75681900	478859620	434601800	679336000	485242100	340199870	306785150
AIPGENE12087	32142696	12189462	14823319	25973056	19340212	18397606	14571966	NA	17340426	NA	NA	NA
AIPGENE12090	71242984	59152856	64927020	145431570	84742290	67617370	28598028	11084277	21878388	NA	5627088	11121888
AIPGENE12091	NA	NA	NA	2414365.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12093	2515158.5	NA	NA	3165778.2	3642353.8	NA	NA	NA	NA	NA	NA	NA
AIPGENE12097	NA	NA	NA	NA	NA	NA	14562736	23218714	26285068	7028818.5	11057393	12926569
AIPGENE12098	6499592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12101	73390160	64831400	49659010	60790284	42432624	56862620	NA	NA	9744443	NA	NA	NA
AIPGENE12102	5431667.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12138	108546180	176789060	125103720	111933250	181112620	185593540	201702140	307336400	357493150	78654560	76026250	166191860
AIPGENE1216	16024966	9137542	14249916	12713579	10264300	14023963	NA	15538409	20241168	10769173	5108912	10613070
AIPGENE12161	70528740	102978776	324982980	138964500	88661910	217337120	1975831	NA	NA	NA	4016445	NA
AIPGENE12166	3770638.2	8790504	4236904	NA	2578470	NA	NA	NA	NA	NA	NA	NA
AIPGENE12167	NA	4496800	NA	3284106.8	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12173	2709987.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12174	242445280	132313610	160660200	158264260	159263730	99873760	NA	NA	NA	NA	NA	NA
AIPGENE12180	NA	NA	NA	72212264	NA	NA	NA	50305956	71340680	40378660	NA	49088456
AIPGENE12194	10702930	9621788	16643464	8085756.5	6388408	NA	NA	NA	NA	NA	NA	NA
AIPGENE122	1840886100	1342727200	1221623600	1072830100	1378340100	1672276100	113547000	215034850	490536770	29712972	43193996	67035836
AIPGENE12227	225056910	96659730	154187920	96778584	171634750	190505970	174223660	143663300	278212900	97071670	114724200	103852720
AIPGENE12254	3392036.8	NA	3613649	6560866.5	7215279.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12299	1558846600	1745711000	1432718700	1675478000	1547227600	1521173400	NA	11073348	NA	NA	NA	NA
AIPGENE12314	14612967	NA	12193651	16280791	20019896	NA	NA	NA	NA	NA	NA	NA
AIPGENE12315	3278018.5	20800768	NA	45530680	9770805	23860914	3730083	9846643	53609260	NA	NA	12235003
AIPGENE12332	20632934	19602488	53653936	31216676	124694690	99085800	NA	NA	NA	NA	NA	NA
AIPGENE12375	328428480	142763180	163720160	115320560	149924020	141930600	6803965	38857490	47064616	NA	31511350	12018712
AIPGENE12383	NA	NA	NA	NA	7602008.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12391	190921970	255737390	153560910	169238290	189123200	214657630	37847704	29523980	36179904	18925828	26147256	27224566
AIPGENE12393	NA	NA	NA	6586319.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12437	63390010	20103760	25479112	19506854	20693424	34503060	NA	NA	NA	NA	NA	NA
AIPGENE12441	15824716	7151588	8158806	7963943.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12462	11011195	5867446	6798755	6542022.5	5425053.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12475	132872744	124245460	93465210	131535864	112752510	135553780	6019350	5706206.5	8600803	NA	NA	NA
AIPGENE12477	19947810	35104644	34402108	45715452	25773332	6210691.5	NA	NA	NA	NA	NA	NA
AIPGENE12483	16358830	5536454	11957776	7253040	8306379.5	6523607.5	NA	NA	NA	NA	NA	NA
AIPGENE12489	565520450	748826240	669993860	877520640	516292700	533955460	NA	NA	NA	NA	NA	NA
AIPGENE12496	2528982300	2586619100	2650601000	2464237800	2382746000	2350911700	246679950	214694660	557240640	91489360	79293944	93975670
AIPGENE12506	12629682	13710085	5934985.5	7543047.5	12871377	NA	NA	NA	NA	NA	NA	NA
AIPGENE12507	NA	NA	NA	NA	2739782.2	NA	NA	NA	NA	NA	NA	NA
AIPGENE12509	33543418	12780718	17658908	23798120	13553751	8818617	NA	NA	NA	NA	NA	NA
AIPGENE12526	4089466	NA	11698714	3691684.2	24285586	6208237	15147183	20941750	NA	8124149	11532394	13929192
AIPGENE12546	218122850	221081680	252003600	178829390	212089070	117520550	NA	NA	NA	NA	NA	NA
AIPGENE12559	47056100	19482808	32314484	58499360	75443070	NA	NA	NA	NA	NA	NA	NA
AIPGENE12602	NA	NA	NA	NA	NA	NA	28650092	19970340	63214030	9706866	12308466	9308661
AIPGENE1263	16438798	15772077	27780746	11337870	20077454	7980154.5	NA	NA	NA	NA	NA	NA
AIPGENE12630	17885852	19217158	NA	30407082	15747547	32059524	NA	NA	NA	NA	NA	NA
AIPGENE1264	5470183	NA	9834168	9805117	7676943	4958811	NA	NA	NA	NA	NA	NA
AIPGENE12647	NA	NA	NA	NA	NA	NA	NA	NA	25968634	NA	NA	NA
AIPGENE12681	3371467.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12684	6921580.5	4776503.5	10193551	5205831.5	6074990.5	5349845	NA	NA	NA	NA	NA	NA
AIPGENE12686	NA	NA	NA	NA	5376102.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12689	3724042	3186493	5186124.5	6786537	12280091	NA	NA	NA	NA	NA	NA	NA
AIPGENE12698	9541172	NA	NA	6525982	NA	3264861.2	NA	NA	NA	NA	NA	NA
AIPGENE12701	NA	NA	NA	NA	NA	NA	11083779	17000564	17112744	NA	NA	NA
AIPGENE1272	22486574	NA	NA	18685980	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12727	46676090	27581832	26814418	35547210	41513532	5777909.5	NA	NA	NA	NA	NA	NA
AIPGENE1274	NA	NA	NA	5984521	2781947	NA	NA	NA	NA	NA	NA	NA
AIPGENE12755	10491568	NA	7716285.5	22152494	18964644	6564370.5	NA	NA	NA	NA	NA	NA
AIPGENE1276	NA	NA	NA	4144288.8	9252079	NA	NA	NA	NA	NA	NA	NA
AIPGENE12767	NA	NA	NA	NA	9896553	7424449.5	4200631.5	NA	NA	NA	NA	NA
AIPGENE12775	19649815000	18564502000	16379852000	15712065000	16253886000	16467005000	174884290	173952670	242656560	61895680	68150856	61108100
AIPGENE12776	9477279	7338307	8196038	8762526	5755369	4223975.5	NA	NA	NA	NA	NA	NA
AIPGENE12792	2046666.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12812	61941950	NA	101386030	57853924	63225570	88038890	43058076	56681790	61897630	38371420	34839616	28148466
AIPGENE12816	22161824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12829	2469368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12845	NA	NA	NA	NA	2627637	NA	NA	NA	NA	NA	NA	NA
AIPGENE1285	2954039.5	NA	NA	16048230	6788140.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE1287	1524495600	1159515900	1432397600	1324834200	1615280600	776078200	24357780	19715812	109896410	7282887	5166903.5	15006934
AIPGENE12890	2472622.5	NA	NA	NA	3120625.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12922	4370966	NA	9874805	10162682	10912034	13863113	NA	NA	NA	NA	NA	NA
AIPGENE12928	48425500	6693274.5	41106184	114604216	83840380	15380979	NA	NA	NA	NA	NA	NA
AIPGENE12930	NA	NA	3633567.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12956	2731765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE1296	153586690	210127820	178133380	214194320	251860400	166818600	99449090	73572860	172415780	24058886	20692776	13162890
AIPGENE12962	32581592	17534634	27633802	34816490	28161384	32374616	NA	NA	26357228	NA	NA	NA
AIPGENE12966	4420278	2200151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12967	20137456	16187558	36053760	35748576	44316476	22722144	NA	NA	NA	NA	NA	NA
AIPGENE12973	11809310	8549995	6804401.5	27988794	15683900	NA	NA	NA	NA	NA	NA	NA
AIPGENE12990	23610648	16678978	23276876	53284610	16287871	NA	NA	NA	NA	NA	NA	NA
AIPGENE12995	276130340	205541070	197541900	355754200	309238430	175664220	13228261	NA	17095922	NA	NA	NA
AIPGENE12996	151515280	93998690	131483840	128550830	135012980	101261180	NA	NA	NA	NA	NA	NA
