GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0005638	lamin filament	1	1	0.06	0.05795
GO:0035985	senescence-associated heterochromatin focus	1	1	0.06	0.05795
GO:0045244	succinate-CoA ligase complex (GDP-forming)	1	1	0.06	0.05795
GO:0031415	NatA complex	1	1	0.06	0.05795
GO:0031205	endoplasmic reticulum Sec complex	1	1	0.06	0.05795
GO:0032444	activin responsive factor complex	1	1	0.06	0.05795
GO:1902560	GMP reductase complex	1	1	0.06	0.05795
GO:0031258	lamellipodium membrane	7	2	0.41	0.05800
GO:0008250	oligosaccharyltransferase complex	7	2	0.41	0.05800
GO:0005794	Golgi apparatus	1094	74	63.4	0.05871
GO:0031674	I band	98	17	5.68	0.07318
GO:0030115	S-layer	8	2	0.46	0.07443
GO:0009506	plasmodesma	8	2	0.46	0.07443
GO:0043005	neuron projection	810	52	46.94	0.07746
GO:0031941	filamentous actin	29	4	1.68	0.08426
GO:0005789	endoplasmic reticulum membrane	649	53	37.61	0.08453
GO:0005819	spindle	329	17	19.07	0.08855
GO:0005798	Golgi-associated vesicle	50	9	2.9	0.09140
GO:0005687	U4 snRNP	9	2	0.52	0.09212
GO:0000812	Swr1 complex	9	2	0.52	0.09212
GO:0005637	nuclear inner membrane	31	4	1.8	0.10211
GO:0005782	peroxisomal matrix	20	3	1.16	0.10620
GO:0031966	mitochondrial membrane	428	67	24.8	0.10888
GO:0070469	respirasome	46	12	2.67	0.10943
GO:0016363	nuclear matrix	70	7	4.06	0.10997
GO:0030532	small nuclear ribonucleoprotein complex	39	4	2.26	0.11081
GO:0005753	mitochondrial proton-transporting ATP synthase complex	10	2	0.58	0.11086
GO:0000786	nucleosome	10	2	0.58	0.11086
GO:0005865	striated muscle thin filament	10	2	0.58	0.11086
GO:0005911	cell-cell junction	369	42	21.38	0.11093
GO:0030125	clathrin vesicle coat	14	4	0.81	0.11231
GO:0045172	germline ring canal	8	2	0.46	0.11248
GO:0030128	clathrin coat of endocytic vesicle	8	2	0.46	0.11248
GO:0030132	clathrin coat of coated pit	8	2	0.46	0.11248
GO:0031510	SUMO activating enzyme complex	2	1	0.12	0.11255
GO:0005750	mitochondrial respiratory chain complex III	2	1	0.12	0.11255
GO:0008541	proteasome regulatory particle, lid subcomplex	2	1	0.12	0.11255
GO:0005787	signal peptidase complex	2	1	0.12	0.11255
GO:0045170	spectrosome	2	1	0.12	0.11255
GO:0005742	mitochondrial outer membrane translocase complex	2	1	0.12	0.11255
GO:0034663	endoplasmic reticulum chaperone complex	2	1	0.12	0.11255
GO:0030895	apolipoprotein B mRNA editing enzyme complex	2	1	0.12	0.11255
GO:0071011	precatalytic spliceosome	2	1	0.12	0.11255
GO:0005704	polytene chromosome band	2	1	0.12	0.11255
GO:0042101	T cell receptor complex	2	1	0.12	0.11255
GO:0005688	U6 snRNP	2	1	0.12	0.11255
GO:0005850	eukaryotic translation initiation factor 2 complex	2	1	0.12	0.11255
GO:0005879	axonemal microtubule	2	1	0.12	0.11255
GO:0030981	cortical microtubule cytoskeleton	2	1	0.12	0.11255
GO:0031428	box C/D RNP complex	2	1	0.12	0.11255
GO:0031095	platelet dense tubular network membrane	2	1	0.12	0.11255
GO:0032449	CBM complex	2	1	0.12	0.11255
GO:0005945	6-phosphofructokinase complex	2	1	0.12	0.11255
GO:0000779	condensed chromosome, centromeric region	120	7	6.95	0.11264
GO:0031252	cell leading edge	304	30	17.62	0.11608
GO:0014704	intercalated disc	37	7	2.14	0.12066
GO:0005741	mitochondrial outer membrane	102	10	5.91	0.12490
GO:0042584	chromaffin granule membrane	11	2	0.64	0.13049
GO:0015630	microtubule cytoskeleton	1119	70	64.85	0.13067
GO:0031901	early endosome membrane	75	7	4.35	0.14328
GO:0005681	spliceosomal complex	153	19	8.87	0.14603
GO:0032432	actin filament bundle	21	5	1.22	0.15024
GO:0016442	RISC complex	12	2	0.7	0.15083
GO:0035098	ESC/E(Z) complex	12	2	0.7	0.15083
GO:0005654	nucleoplasm	854	48	49.49	0.16175
GO:0034364	high-density lipoprotein particle	3	1	0.17	0.16399
GO:0070761	pre-snoRNP complex	3	1	0.17	0.16399
GO:0005701	polytene chromosome chromocenter	3	1	0.17	0.16399
GO:0031616	spindle pole centrosome	3	1	0.17	0.16399
GO:0030868	smooth endoplasmic reticulum membrane	3	1	0.17	0.16399
GO:0005890	sodium:potassium-exchanging ATPase complex	3	1	0.17	0.16399
GO:0072669	tRNA-splicing ligase complex	3	1	0.17	0.16399
GO:0005955	calcineurin complex	3	1	0.17	0.16399
GO:1990246	uniplex complex	3	1	0.17	0.16399
GO:0000974	Prp19 complex	3	1	0.17	0.16399
GO:0005947	mitochondrial alpha-ketoglutarate dehydrogenase complex	3	1	0.17	0.16399
GO:0001917	photoreceptor inner segment	13	2	0.75	0.17173
GO:0008021	synaptic vesicle	118	6	6.84	0.17317
GO:0016010	dystrophin-associated glycoprotein complex	25	3	1.45	0.17410
GO:0043231	intracellular membrane-bounded organelle	9006	586	521.93	0.17541
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	26	3	1.51	0.19297
GO:0042995	cell projection	1481	94	85.83	0.19834
GO:0030117	membrane coat	79	20	4.58	0.20968
GO:0043195	terminal bouton	41	4	2.38	0.21213
GO:0033010	paranodal junction	4	1	0.23	0.21244
GO:0048787	presynaptic active zone membrane	4	1	0.23	0.21244
GO:0001740	Barr body	4	1	0.23	0.21244
GO:0097038	perinuclear endoplasmic reticulum	4	1	0.23	0.21244
GO:0042382	paraspeckles	4	1	0.23	0.21244
GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	4	1	0.23	0.21244
GO:0008278	cohesin complex	4	1	0.23	0.21244
GO:0005927	muscle tendon junction	4	1	0.23	0.21244
GO:0097418	neurofibrillary tangle	4	1	0.23	0.21244
GO:0035145	exon-exon junction complex	15	2	0.87	0.21471
GO:0060076	excitatory synapse	15	2	0.87	0.21471
GO:0032993	protein-DNA complex	417	23	24.17	0.22780
GO:0070938	contractile ring	16	2	0.93	0.23655
GO:0033270	paranode region of axon	16	2	0.93	0.23655
GO:0098588	bounding membrane of organelle	1702	124	98.64	0.23930
GO:0005902	microvillus	73	6	4.23	0.24770
GO:0030673	axolemma	44	4	2.55	0.24999
GO:0070449	elongin complex	5	1	0.29	0.25810
