"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6"
"AIPGENE1378",NA,NA,NA,NA,21.3038316964285,NA,22.2478400151255,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE13786",0.00495865202728318,0.010228477036729,2.29019082910001,24.8166204735568,25.208160668361,25.3796479513795,25.3010171573887,25.8226857604025,25.2439064242307,23.9073255902358,22.8535997628997,NA,NA,NA,NA,NA
"AIPGENE13828",NA,NA,NA,NA,22.3993347900943,23.6257928665148,24.0451758296716,23.3384302225531,24.4426353410565,22.5611688290892,NA,NA,NA,NA,NA,NA
"AIPGENE13835",NA,NA,NA,NA,21.3915787792994,NA,NA,23.7186792186812,23.8934381023661,NA,NA,NA,NA,NA,NA,NA
"AIPGENE13863",0.00863249562235868,0.0168796119758621,-1.65206196945245,23.6881807176001,NA,21.9994082927376,NA,NA,23.1742038498594,NA,23.6750002381084,NA,24.2421092628437,NA,24.9519840355728,24.0863786264789
"AIPGENE13879",0.0188623731790135,0.0339522717222244,0.68211415554962,24.9141669938235,24.6738234005864,25.0123196329438,25.3040102276839,25.1423869296361,25.3311956346217,25.6583401107883,24.8987047502193,24.3413937784908,24.4563350623111,NA,NA,24.3231604109538
"AIPGENE13886",NA,NA,NA,NA,25.3388839194355,25.7003095470245,25.9505083177055,24.3094073504281,24.0487650727179,24.74097406234,NA,NA,NA,NA,NA,NA
"AIPGENE13888",NA,NA,NA,NA,23.6652207300246,24.6945855784927,24.8560954965587,25.5122387355658,24.7057683095037,25.5961403191693,NA,NA,NA,NA,NA,NA
"AIPGENE13893",0.000436163748759936,0.00126796275635079,5.69225343621708,28.8631232225444,26.3468282132238,31.2672044632867,30.9746948264049,30.6292209216833,31.0644394739725,31.4347315910211,NA,NA,24.5414978109559,24.6463684798074,NA,NA
"AIPGENE13895",0.276376992499717,0.335017867292092,0.918467289904452,24.4669342964923,24.3891062040388,22.9334653218643,25.0371303233238,25.0670623168072,24.6847429634415,25.4773563265389,NA,NA,23.6796766194313,NA,NA,NA
"AIPGENE13903",NA,NA,NA,NA,22.3634939359194,24.4161543234702,24.1972613382921,24.2305563786547,22.7207011230543,NA,NA,NA,NA,NA,NA,NA
"AIPGENE13913",NA,NA,NA,NA,21.8705086224608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE13919",0.96623159804865,0.973641349567428,-0.0254909425156455,22.6108855994719,NA,NA,NA,22.5938916377948,NA,NA,NA,22.7989920731115,22.4397730875094,NA,NA,NA
"AIPGENE13924",NA,NA,NA,NA,23.3785209768701,24.9287682496618,23.5402129120212,NA,NA,24.7997984203966,NA,NA,NA,NA,NA,NA
"AIPGENE13948",NA,NA,NA,NA,23.8129796072005,24.2481728612931,24.2059911402724,23.7913542521819,23.9409386451298,24.4007939132127,NA,NA,NA,NA,NA,NA
"AIPGENE13972",NA,NA,NA,NA,22.8518833172915,22.4160215392656,NA,NA,22.5131244565925,NA,NA,NA,NA,NA,NA,NA
"AIPGENE13981",NA,NA,NA,NA,22.6508248060503,23.4078221468963,24.416961707914,24.2453440743481,23.1995310007217,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14037",0.000114546864985338,0.000398186721139507,2.62485806181772,24.3524448747266,24.8232557422804,24.5040599814632,24.9402439018825,24.9854772884667,24.7059310482841,24.4055796246836,NA,NA,22.1025665360257,NA,NA,NA
"AIPGENE14038",NA,NA,NA,NA,22.6949794942135,23.3643328590414,24.4420765486417,24.5364631402449,24.2844351724185,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14044",NA,NA,NA,NA,23.9767336848281,24.1475302752692,23.9374964710155,22.5564389574312,22.7329833795405,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14045",NA,NA,NA,NA,20.5018591724176,NA,NA,NA,21.0776655620465,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1406",NA,NA,NA,NA,NA,22.4350752354326,22.6895574070941,NA,22.8827129037127,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14070",NA,NA,NA,NA,22.1286416371216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14071",0.678618488609211,0.729709242252457,0.307565977961364,25.0544462365967,27.0563740844222,25.2144468642974,24.952245174958,25.1517991905479,22.6497857872231,25.9171582740542,24.3530538821514,24.9951494974135,25.2000033743024,NA,NA,NA
"AIPGENE14078",NA,NA,NA,NA,22.973474521941,22.6420560337503,21.2207632875953,23.0462216283659,21.2354648211697,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14087",NA,NA,NA,NA,22.5947921001901,22.3457943023041,NA,22.3955842280717,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14095",NA,NA,NA,NA,26.3398007459532,26.1639786173741,25.6237827808579,26.1765360940709,26.6507468279614,26.3733587502833,NA,NA,NA,NA,NA,NA
"AIPGENE14110",0.00199480824516795,0.0045192724726736,1.2483861701289,25.1340388088139,25.864438571788,25.532789336375,24.9439617279468,25.4635946137755,25.4323870353206,26.0638339079353,24.5269662745048,NA,24.5706279544637,23.8077498572154,NA,NA
"AIPGENE14114",NA,NA,NA,NA,24.5271972080064,24.7692181670386,24.6649292725349,23.7677337707208,24.4824743468018,24.8693696544344,NA,NA,NA,NA,NA,NA
"AIPGENE14128",NA,NA,NA,NA,25.537922808815,25.1126755491816,25.5683125024377,25.5463925759921,25.8488351009319,25.5367856346445,NA,NA,NA,NA,NA,NA
"AIPGENE14134",NA,NA,NA,NA,NA,NA,NA,NA,22.2915578329276,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14135",NA,NA,NA,NA,22.5395395825989,25.3176979672912,NA,21.7364989845497,23.7800430999181,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14140",5.38386388351409e-06,2.829758857175e-05,-2.70424724024871,25.0177263529561,24.0670524987673,24.6259483532575,23.4604277953687,23.2519133062257,24.1699662203766,22.4183082229946,26.6112747506947,26.9010719031229,27.1967538235119,26.27409431898,25.3598654505522,25.8760395916209
"AIPGENE14141",NA,NA,NA,NA,23.5570008475397,23.4727423103264,23.546476865756,23.7324597866731,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14222",NA,NA,NA,NA,21.7298564539734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14234",NA,NA,NA,NA,21.5382963473541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14240",NA,NA,NA,NA,22.1657486331935,NA,NA,21.3124730397402,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14284",NA,NA,NA,NA,22.3351498903496,23.665757036155,22.5591764190001,22.9455624353168,23.7885720791515,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14286",NA,NA,NA,NA,21.9431189895371,NA,23.000197814123,22.6163604076541,22.8615620653911,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14295",NA,NA,NA,NA,21.5349649444372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14299",NA,NA,NA,NA,24.1705031923701,NA,21.0499064644671,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14331",NA,NA,NA,NA,23.3391252093784,23.3827528570447,24.2625959920987,25.5035011394677,25.4437356781839,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14343",NA,NA,NA,NA,21.5456216045308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14369",NA,NA,NA,NA,NA,NA,23.7596908408042,22.1699311110301,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14372",NA,NA,NA,NA,NA,NA,NA,NA,23.0937258465307,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14405",NA,NA,NA,NA,NA,NA,NA,22.8348982868173,23.5200588201431,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1441",NA,NA,NA,NA,25.4088970080257,25.4137543153783,25.7104498243053,25.5427099827502,25.883504588755,25.8367705868986,NA,NA,NA,NA,NA,NA
"AIPGENE14419",NA,NA,NA,NA,22.8400626855761,23.6695281649954,22.7506757705479,NA,24.1904540741315,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1445",NA,NA,NA,NA,NA,22.0961626090143,20.5062578949086,NA,21.8091716339471,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14490",NA,NA,NA,NA,24.2084027884583,24.1745006448277,24.3096070389142,23.513673918853,23.7424240567312,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14510",NA,NA,NA,NA,NA,NA,NA,NA,19.9834841773021,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14522",NA,NA,NA,NA,21.6940113869656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14536",NA,NA,NA,NA,24.0970903451098,23.8812518468205,24.3659179040542,23.9670604151963,25.6046299829143,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14540",NA,NA,NA,NA,NA,NA,22.3997550824442,21.737339089793,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14575",NA,NA,NA,NA,25.067334340379,25.3938662410871,24.8130717260514,25.0903675410084,25.7562402534649,23.7910630112237,NA,NA,NA,NA,NA,NA
"AIPGENE1458",0.0344241841716725,0.0562604203999722,-1.01444555882333,27.3205332280549,26.0516491096029,28.967684591607,26.2939390868461,26.1769487833198,26.9121206481439,26.4775204723396,28.5041738248744,27.7364875953136,28.2941992469215,27.4489216831904,27.4581539888734,27.524599705626
"AIPGENE14588",NA,NA,NA,NA,25.6883664670886,26.3302567675618,26.2573000019741,25.947919553724,25.4619636261648,25.0453161228867,NA,NA,NA,NA,NA,NA
"AIPGENE14594",NA,NA,NA,NA,23.4655618919341,NA,NA,21.7923193298352,21.3111625926643,23.7418796674596,NA,NA,NA,NA,NA,NA
"AIPGENE146",NA,NA,NA,NA,22.8760118782706,NA,21.9038669806505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14619",0.34690586347879,0.406994914831366,0.68957813934431,23.9243103584362,24.4745135287654,24.6394327444313,24.2566892030544,21.7950743634513,24.6134861603789,24.8010333595522,23.2323329291448,NA,23.5819205787111,NA,NA,NA
"AIPGENE14622",NA,NA,NA,NA,23.6906616767104,22.801724826017,24.8809190245415,23.4026179837871,23.4209044837227,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14629",NA,NA,NA,NA,23.1571643351222,23.1704919975043,23.2469459575489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14646",NA,NA,NA,NA,NA,24.1496860861907,24.0826696030357,23.5355195781186,22.9813988509556,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14648",NA,NA,NA,NA,NA,NA,22.1712230910397,NA,20.7173029361077,23.9682947207092,NA,NA,NA,NA,NA,NA
"AIPGENE14678",3.03795955548881e-08,3.02415064841841e-07,-3.68130338971785,31.8764203001429,30.2499847150519,29.2068595116319,29.5940220921703,29.141135344822,31.1006027469146,30.9220072211133,33.8678818951433,33.5515054696944,33.6565702328652,33.3118951775002,34.1596528719267,33.7549263228813
"AIPGENE14682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6830275793913,23.5258842319229,NA,23.3908593224204,NA
"AIPGENE14688",0.000181744321236641,0.000603060702285218,-2.70710282817426,23.9573123908547,23.7684347925882,NA,NA,21.7585788381791,20.9307178854482,NA,25.1967668665179,24.9637542833722,24.8226762497983,24.3836497335292,24.8812543437148,24.9099785245442
"AIPGENE14690",3.98519641192732e-07,2.90919338070694e-06,-2.48054379437617,28.4295332038433,26.809942841152,27.3432786083352,26.5250988879289,27.1760544397696,27.2360297846827,28.0451632780627,29.7298714691512,30.1243577472068,30.0376844385428,29.1401318531227,29.0623002321806,29.924484865984
"AIPGENE14693",0.00747412334276151,0.0148353445202245,1.2172696106,25.3027067205213,26.0677461328743,25.078805773184,25.8540814198006,25.7937912575695,25.7124675919412,25.1352525636581,NA,24.6806717685372,24.0988372566054,NA,NA,NA
"AIPGENE14694",NA,NA,NA,NA,24.9872007239884,23.1568509360855,24.3230474960791,23.9186248837931,23.2573690230828,23.6662664821924,NA,NA,NA,NA,NA,NA
"AIPGENE14706",0.666729357943149,0.71929559643917,-0.287247468265832,21.9860925640929,21.9151133094718,NA,21.2693920241251,NA,22.5583367574825,NA,NA,22.2015281652923,NA,NA,NA,NA
"AIPGENE14712",NA,NA,NA,NA,21.2418921038953,22.4566418189685,22.5494101525188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14779",NA,NA,NA,NA,NA,NA,22.7111355409385,22.4802914078825,22.4999150328242,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1478",NA,NA,NA,NA,24.7609693539258,25.1939757434136,24.1135902660613,25.1163139842549,24.2569135255584,23.3105383768597,NA,NA,NA,NA,NA,NA
"AIPGENE148",5.92198702471313e-06,3.06357911435947e-05,-3.34950422630419,24.7472290187025,23.7180840262299,NA,NA,23.8804407931513,21.3109988107977,22.0405823015012,26.3776586281669,26.0605953031933,26.0221588150392,26.0564485127908,26.0442894419061,25.961033554249
"AIPGENE1480",0.157867709969619,0.207438170900079,0.655735027106214,26.2011898907458,26.0553552760588,26.0886662495414,26.2674634636772,26.5410373059285,26.3702625156442,26.867957074284,NA,NA,24.8985993321325,NA,26.5201779086998,NA
"AIPGENE14812",NA,NA,NA,NA,NA,NA,NA,23.7004501683355,23.2216807527069,24.0909181782131,NA,NA,NA,NA,NA,NA
"AIPGENE14820",NA,NA,NA,NA,NA,NA,NA,22.3279494776401,22.5883454266457,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14832",NA,NA,NA,NA,NA,NA,NA,NA,21.9015404678097,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14833",0.0049663381654742,0.010228477036729,-1.66591542810644,22.575237207507,NA,NA,NA,21.1473096977015,NA,NA,23.0029188969193,22.7790223066644,22.4957604640707,23.033452605722,22.3527652528518,23.2154312286194
"AIPGENE14840",NA,NA,NA,NA,25.7190152437053,26.3625640278124,26.0544008541728,26.030169325276,26.267691159819,26.188825089153,NA,NA,NA,NA,NA,NA
"AIPGENE1485",NA,NA,NA,NA,22.46301458299,NA,23.6691644916827,23.7643262831269,23.7389766819261,22.6926824942502,NA,NA,NA,NA,NA,NA
"AIPGENE14926",NA,NA,NA,NA,22.4843050339705,27.1902434697011,26.7335349312077,26.5838508066659,26.3439009187205,27.3073879671657,NA,NA,NA,NA,NA,NA
"AIPGENE14929",NA,NA,NA,NA,NA,NA,NA,22.6703117277457,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14937",NA,NA,NA,NA,NA,NA,NA,NA,24.9474114074043,NA,NA,NA,NA,NA,NA,NA
"AIPGENE14972",0.0129632044251985,0.0245441651508801,-1.55825377027976,22.1162613158055,21.8188160497657,20.5438020575096,NA,NA,NA,NA,NA,22.470298443659,NA,22.7898068340291,NA,22.9585831940641
"AIPGENE15006",0.0366483972843542,0.0593054113690166,-0.86085380221158,22.9584843326831,NA,22.7270928139004,NA,22.2733906167175,21.5364628237882,23.3839826269674,NA,23.4871495990464,22.9234051069113,23.1988035107483,23.8026225445404,23.2934493515284
"AIPGENE15008",NA,NA,NA,NA,23.8129172673225,23.9300056290829,21.9666183068958,22.7239977255221,23.3884855005176,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15012",NA,NA,NA,NA,21.5581016768618,NA,21.8192077456287,22.223337159585,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15016",NA,NA,NA,NA,23.3566775452719,NA,22.8250955039092,23.5967439718265,24.8352644100816,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15017",NA,NA,NA,NA,23.7077066361051,23.3619898931696,23.067382592837,20.4260923751708,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15019",NA,NA,NA,NA,22.7106962858091,24.6386697431334,23.6025246295194,NA,21.4868621479172,23.7037002174409,NA,NA,NA,NA,NA,NA
"AIPGENE15026",NA,NA,NA,NA,NA,NA,NA,22.354238442796,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15042",NA,NA,NA,NA,22.1411758518755,21.967623318857,22.4625858347366,24.3579281387769,23.9130896268232,21.6162277340739,NA,NA,NA,NA,NA,NA
"AIPGENE15050",NA,NA,NA,NA,22.7510242991511,23.8908277219258,NA,23.0971779947762,21.7081513364491,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15051",NA,NA,NA,NA,23.9471742051695,23.2307865437557,22.4054283413949,24.1918168898779,22.7092390010803,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15056",NA,NA,NA,NA,23.3743607094362,22.2476923695517,23.8871356465616,24.7451237307838,25.0624882395777,24.1215097454388,NA,NA,NA,NA,NA,NA
"AIPGENE15067",0.219738963353121,0.273944020726756,0.720010074005732,21.993417634428,NA,NA,22.5334251899323,NA,NA,NA,NA,NA,21.9335626501133,NA,22.0692003722815,21.4374823253849
"AIPGENE15071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3570484864058,NA,NA,NA
"AIPGENE15084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1839730308526,25.3182919490242,25.8087651175282,25.0162837651016,24.4178104133206,NA
"AIPGENE15087",NA,NA,NA,NA,23.0779716854968,23.2346019767772,22.5271307075929,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15092",NA,NA,NA,NA,NA,NA,NA,NA,22.0042831621612,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15096",NA,NA,NA,NA,22.9379392957624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15099",NA,NA,NA,NA,24.3970486424293,24.7705063083363,24.0932806234177,24.5605370502989,24.5842754700894,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1510",1.09372642441925e-05,5.13270186316746e-05,3.74213696362152,26.3432225320139,26.4961382226282,26.6640740595085,27.0557000573576,26.8626470487804,26.8082283650778,27.3800934075496,NA,NA,23.1356765631955,NA,NA,NA
"AIPGENE15100",NA,NA,NA,NA,24.789545766016,21.6833723129034,NA,22.9085176722848,23.1715664039217,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1513",1.04796936977384e-06,6.62034496097514e-06,-2.66362482502822,27.7726030697684,26.0192197129462,26.5119251754718,25.9363144876801,26.8035651967027,26.5775463795758,26.7961729911494,28.904791950324,29.9158747876352,29.4244028641142,28.9627371648151,27.758394117866,29.6602920089408
"AIPGENE15148",0.588745059140094,0.6523566189561,-0.136495676678095,24.227142945323,24.2153903672325,24.040914758369,23.6996638499605,23.718932447948,24.2952027540472,24.9832664643467,24.0537792509942,24.161661694997,24.0929942734185,24.7696517131278,24.2184389048903,24.4758188645447
"AIPGENE15183",NA,NA,NA,NA,NA,NA,NA,22.5928772550251,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1519",0.000254162887848817,0.000799281626372469,2.28981327863472,24.8554603849274,25.507727560919,24.6443075479985,25.507957313189,25.6394346751252,26.1734772050264,25.0945779252583,NA,23.5549878551299,NA,22.7212129967728,NA,NA
"AIPGENE1522",NA,NA,NA,NA,22.6660138812629,NA,NA,22.5519955504418,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15226",NA,NA,NA,NA,25.2094371466645,25.0212579625484,24.4669135174701,25.6592854541972,24.9860368196175,24.9029505003007,NA,NA,NA,NA,NA,NA
"AIPGENE1525",NA,NA,NA,NA,23.6248826136954,23.7056290125205,23.3011033566067,23.6127513325404,24.883212762685,22.6553041244859,NA,NA,NA,NA,NA,NA
"AIPGENE15267",0.0545523579635578,0.0820157876019622,0.529438870713435,28.1906321870075,28.7314323214118,28.4834846054073,28.2830149914226,28.4735592360672,28.5680488580799,28.1925697217965,28.1223169667195,28.2787400806759,28.3703004984023,28.0844257144361,26.9026906191171,27.7970026305538
"AIPGENE1527",NA,NA,NA,NA,21.3205372968855,NA,21.4497284286444,21.3384103642572,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15280",NA,NA,NA,NA,23.7717707727307,24.3883831500563,24.3399266767902,24.7847761023746,24.8894196302886,24.1646863704505,NA,NA,NA,NA,NA,NA
"AIPGENE15292",NA,NA,NA,NA,23.0616390347171,23.29494540452,23.3872038488511,22.6524967412637,22.6057253792506,NA,NA,NA,NA,NA,NA,NA
"AIPGENE153",NA,NA,NA,NA,24.0524776152898,23.7194703763301,23.8050714434728,23.9679840019131,23.8192434723012,22.769808960611,NA,NA,NA,NA,NA,NA
"AIPGENE15313",NA,NA,NA,NA,NA,NA,NA,23.0353331550626,22.5371614960152,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15325",NA,NA,NA,NA,21.1886877817909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15331",NA,NA,NA,NA,23.4564757005547,24.2677638240046,24.4389834195431,24.667467316389,24.3637159410608,22.7653029892331,NA,NA,NA,NA,NA,NA
"AIPGENE1535",0.0220281237071943,0.0388776064862969,-1.55284493774951,23.3257847856865,NA,NA,22.1611510823744,NA,NA,NA,NA,NA,24.0367391151085,NA,23.6191576711383,23.4860912741249
"AIPGENE15399",0.21650537423488,0.270425914205925,0.750270373407396,23.5580956640712,23.420379833853,23.8782005488596,22.7867508456496,24.4137694059559,23.6557145805821,23.8368476610188,NA,NA,22.9150067725791,NA,NA,NA
"AIPGENE15438",NA,NA,NA,NA,25.6662069504372,24.8677857218261,25.441187457266,26.0822407508688,26.0957185197291,26.2475515285788,NA,NA,NA,NA,NA,NA
"AIPGENE15441",NA,NA,NA,NA,NA,NA,22.5177142315215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15450",NA,NA,NA,NA,22.4792210532653,20.5996080993203,22.9699552399525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15455",0.0794945710051047,0.112318135807212,-0.548996111977363,26.0295016528067,26.7316732745035,25.9276877598203,25.8831762673907,25.2058179852128,25.3999197842502,25.3817465097303,26.3143928187629,26.6917172300881,26.9198717348323,26.035488240638,26.1440363970973,25.7184918313534
"AIPGENE15459",NA,NA,NA,NA,24.425982048497,25.1037393124786,24.2829555956896,24.4068255063546,24.0359288445342,25.2770340507338,NA,NA,NA,NA,NA,NA
"AIPGENE15462",NA,NA,NA,NA,22.3677216665868,23.6534783264947,22.6384187680472,NA,22.9428814457775,22.5236061361194,NA,NA,NA,NA,NA,NA
"AIPGENE15464",0.000397299640966612,0.00117051957002271,2.63197679949263,24.2885213402857,25.2180425531929,24.0364537918006,24.4580135921615,24.5511228640878,24.9200091126709,24.8034662416514,NA,NA,22.0325412264349,NA,NA,NA
"AIPGENE15468",NA,NA,NA,NA,23.0492862284324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15474",NA,NA,NA,NA,22.6963949207071,NA,NA,22.965987757084,23.6079576954088,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15482",NA,NA,NA,NA,24.4832215455944,24.5012277376344,24.3089502991171,24.9495744276741,24.9089696949721,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15489",NA,NA,NA,NA,21.9855784776617,23.1091271140272,23.2073712934642,22.380300271803,22.5800708346774,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1549",NA,NA,NA,NA,24.0594110827015,24.5727728886018,23.3300511818789,23.5848538532249,24.5338656985141,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15495",3.09043677794996e-06,1.7093630017302e-05,1.76504040188564,26.8426239193807,27.6048450259721,28.0957046603148,27.5482757766441,27.4611952958062,27.6575178690539,27.5019514390905,26.1030551461359,26.0643345702798,26.1412146187267,25.2353658677471,NA,25.855402843417
"AIPGENE15498",0.595679440502196,0.657916601000871,-0.160543143275479,27.6820444504589,27.5594017761579,27.4424954709384,27.4184619874312,27.3341886307323,27.7095420177806,28.1465473898867,27.8761809351174,28.0332434952564,28.6923701285605,26.6533569564407,27.7506197415237,27.5681248756813
"AIPGENE15529",NA,NA,NA,NA,NA,NA,NA,NA,22.8491628525079,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15613",NA,NA,NA,NA,NA,NA,21.9043603192819,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15631",0.0933586787611889,0.129950533784112,-0.98840061480394,23.1367285722879,21.5228713210024,NA,22.7715968436808,NA,23.6331166299745,NA,23.5237372043425,NA,NA,NA,23.8797013044865,23.4893481302405
"AIPGENE15656",NA,NA,NA,NA,23.097404130063,NA,21.7146201475271,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15660",4.95907377682733e-07,3.54142551236473e-06,4.15482502043295,28.3253222794437,29.3467937357874,29.5527747686967,29.3997584373302,29.300888192397,29.2032463038621,29.3807097692383,NA,24.466022723412,25.952384304826,NA,NA,NA
"AIPGENE15662",2.43917858423617e-08,2.50396926537994e-07,-2.71954703900057,28.380237041208,26.5959877088021,26.8110929816077,26.7318275734209,26.7397905814709,27.5839508147517,27.660131470193,29.9377060795161,29.5543512945512,29.4534228538202,29.4487189865088,30.2290932206535,29.8167709291999
"AIPGENE15664",NA,NA,NA,NA,24.7217579225629,24.9029505196835,25.1657645828233,25.1937888091006,24.96153146769,25.1643705499367,NA,NA,NA,NA,NA,NA
"AIPGENE157",NA,NA,NA,NA,25.9267263719399,25.5190289615186,25.5095366120125,25.5111113690271,25.6572513258744,25.5925255204377,NA,NA,NA,NA,NA,NA
"AIPGENE15700",NA,NA,NA,NA,NA,NA,NA,22.0055511484944,22.2407633979485,NA,NA,NA,NA,NA,NA,NA
"AIPGENE1571",0.000388431308575163,0.00114954671051298,1.49092725538999,25.9736855278911,26.3441028254223,27.0363892485267,26.7353868914543,26.5342521535611,26.8579538947452,26.8068099198072,25.9195677992558,26.0594771545088,25.0583032435806,24.8650170329603,23.9174619592973,25.5495042115741
"AIPGENE15737",0.143536165530469,0.19012754184177,0.75650319788161,25.2995425743656,25.3096620107912,25.7942929305761,26.0386677254717,25.5648169482024,25.1515245525435,26.0014818182857,25.4594596188065,25.1491079894392,26.0061632248752,25.2080853309454,22.6117061680845,NA
"AIPGENE15738",NA,NA,NA,NA,NA,21.5629710650851,NA,NA,22.3502091728032,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15745",NA,NA,NA,NA,27.2771575491993,27.2608135773163,27.2829883206964,27.4422003186541,26.8495396935685,27.4601261192392,NA,NA,NA,NA,NA,NA
"AIPGENE15748",2.18275979836068e-10,6.82891994058555e-09,-5.48226188437862,26.1519461407924,23.9725438230652,22.600428621827,23.4762828951183,22.9656919570694,23.1453471184387,24.3045967761002,29.2252310223936,28.6779248204621,28.0097953993043,30.0028774595996,28.4875456954772,28.9550881006537
"AIPGENE15752",NA,NA,NA,NA,23.3020263748323,22.7660328059097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15767",NA,NA,NA,NA,NA,NA,NA,22.4609865777672,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE15769",NA,NA,NA,NA,25.9550793318088,23.6591741996978,25.7312601510351,25.7245524784892,25.9926708782684,26.3518757896274,NA,NA,NA,NA,NA,NA
"AIPGENE15776",0.215172529290339,0.269273050940481,-1.08732553812072,23.7240452762655,22.8617216855612,22.8045160133509,26.2967852851783,21.9593996917751,22.2815247318603,NA,25.8219295669904,23.0656749198683,NA,NA,23.7947691480326,24.6300864437722
