GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0019481	L-alanine catabolic process, by transamination	1	1	0.06	0.05550
GO:0019484	beta-alanine catabolic process	1	1	0.06	0.05550
GO:0019470	4-hydroxyproline catabolic process	1	1	0.06	0.05550
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	1	1	0.06	0.05550
GO:0006592	ornithine biosynthetic process	1	1	0.06	0.05550
GO:1901841	regulation of high voltage-gated calcium channel activity	1	1	0.06	0.05550
GO:0021942	radial glia guided migration of Purkinje cell	1	1	0.06	0.05550
GO:0006542	glutamine biosynthetic process	1	1	0.06	0.05550
GO:0035540	positive regulation of SNARE complex disassembly	1	1	0.06	0.05550
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	16	3	0.89	0.05557
GO:0071364	cellular response to epidermal growth factor stimulus	16	3	0.89	0.05557
GO:0006417	regulation of translation	272	34	15.1	0.05563
GO:0009128	purine nucleoside monophosphate catabolic process	461	22	25.58	0.05574
GO:0043066	negative regulation of apoptotic process	391	28	21.7	0.05638
GO:0007229	integrin-mediated signaling pathway	50	6	2.77	0.05728
GO:0051128	regulation of cellular component organization	1229	94	68.21	0.05918
GO:0006636	unsaturated fatty acid biosynthetic process	26	4	1.44	0.06471
GO:0034587	piRNA processing	17	3	0.94	0.06479
GO:0007298	border follicle cell migration	17	3	0.94	0.06479
GO:0007595	lactation	17	3	0.94	0.06479
GO:0051259	protein complex oligomerization	376	26	20.87	0.06644
GO:0043001	Golgi to plasma membrane protein transport	33	5	1.83	0.06681
GO:0050852	T cell receptor signaling pathway	36	5	2	0.06684
GO:0030433	ubiquitin-dependent ERAD pathway	28	4	1.55	0.06694
GO:0051384	response to glucocorticoid	59	8	3.27	0.06843
GO:0019530	taurine metabolic process	8	2	0.44	0.06894
GO:0007095	mitotic G2 DNA damage checkpoint signaling	8	2	0.44	0.06894
GO:0043508	negative regulation of JUN kinase activity	8	2	0.44	0.06894
GO:0046135	pyrimidine nucleoside catabolic process	8	2	0.44	0.06894
GO:0051823	regulation of synapse structural plasticity	8	2	0.44	0.06894
GO:0071800	podosome assembly	8	2	0.44	0.06894
GO:0006851	mitochondrial calcium ion transmembrane transport	8	2	0.44	0.06894
GO:0007173	epidermal growth factor receptor signaling pathway	96	8	5.33	0.07224
GO:0032388	positive regulation of intracellular transport	84	11	4.66	0.07394
GO:0006807	nitrogen compound metabolic process	11236	606	623.59	0.07400
GO:0019369	arachidonic acid metabolic process	29	4	1.61	0.07439
GO:0048025	negative regulation of mRNA splicing, via spliceosome	18	3	1	0.07465
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	18	3	1	0.07465
GO:0031623	receptor internalization	38	4	2.11	0.07467
GO:0009636	response to toxic substance	125	15	6.94	0.07937
GO:0001676	long-chain fatty acid metabolic process	52	8	2.89	0.08456
GO:0010941	regulation of cell death	893	52	49.56	0.08532
GO:0018095	protein polyglutamylation	9	2	0.5	0.08546
GO:0006097	glyoxylate cycle	9	2	0.5	0.08546
GO:0050687	negative regulation of defense response to virus	9	2	0.5	0.08546
GO:0071353	cellular response to interleukin-4	9	2	0.5	0.08546
GO:0019430	removal of superoxide radicals	9	2	0.5	0.08546
GO:0043604	amide biosynthetic process	617	118	34.24	0.08958
GO:0032259	methylation	328	20	18.2	0.09031
GO:0008286	insulin receptor signaling pathway	84	8	4.66	0.09262
GO:0042742	defense response to bacterium	87	8	4.83	0.09267
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	20	3	1.11	0.09621
GO:0006879	intracellular iron ion homeostasis	20	3	1.11	0.09621
GO:1901570	fatty acid derivative biosynthetic process	34	5	1.89	0.09886
GO:0071333	cellular response to glucose stimulus	40	5	2.22	0.09895
GO:0051017	actin filament bundle assembly	73	6	4.05	0.09916
GO:0090068	positive regulation of cell cycle process	117	11	6.49	0.10077
GO:0044087	regulation of cellular component biogenesis	385	50	21.37	0.10177
GO:0055013	cardiac muscle cell development	25	4	1.39	0.10283
GO:0019471	4-hydroxyproline metabolic process	11	3	0.61	0.10286
GO:0007259	receptor signaling pathway via JAK-STAT	35	4	1.94	0.10292
GO:0000413	protein peptidyl-prolyl isomerization	10	2	0.55	0.10301
GO:0032023	trypsinogen activation	10	2	0.55	0.10301
GO:2000036	regulation of stem cell population maintenance	10	2	0.55	0.10301
GO:0003360	brainstem development	10	2	0.55	0.10301
GO:0006465	signal peptide processing	10	2	0.55	0.10301
GO:0048712	negative regulation of astrocyte differentiation	10	2	0.55	0.10301
GO:0033962	P-body assembly	10	2	0.55	0.10301
GO:0010632	regulation of epithelial cell migration	101	7	5.61	0.10302
GO:0051606	detection of stimulus	261	10	14.49	0.10398
GO:0034976	response to endoplasmic reticulum stress	106	14	5.88	0.10645
GO:0006164	purine nucleotide biosynthetic process	265	22	14.71	0.10729
GO:0006613	cotranslational protein targeting to membrane	23	7	1.28	0.10745
GO:0072528	pyrimidine-containing compound biosynthetic process	34	6	1.89	0.10761
GO:0009220	pyrimidine ribonucleotide biosynthetic process	25	5	1.39	0.10766
GO:0045451	pole plasm oskar mRNA localization	8	4	0.44	0.10766
GO:0071470	cellular response to osmotic stress	15	4	0.83	0.10770
GO:0046887	positive regulation of hormone secretion	35	5	1.94	0.10771
GO:0010970	transport along microtubule	91	8	5.05	0.10772
GO:0033119	negative regulation of RNA splicing	20	4	1.11	0.10773
GO:0010810	regulation of cell-substrate adhesion	96	8	5.33	0.10775
GO:0046456	icosanoid biosynthetic process	25	4	1.39	0.10775
GO:0006561	proline biosynthetic process	9	3	0.5	0.10776
GO:0070670	response to interleukin-4	11	3	0.61	0.10778
GO:0046051	UTP metabolic process	13	3	0.72	0.10779
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	180	12	9.99	0.10781
GO:0060078	regulation of postsynaptic membrane potential	37	4	2.05	0.10782
GO:0006699	bile acid biosynthetic process	21	3	1.17	0.10782
GO:0001731	formation of translation preinitiation complex	3	2	0.17	0.10783
GO:1900078	positive regulation of cellular response to insulin stimulus	5	2	0.28	0.10784
GO:0034383	low-density lipoprotein particle clearance	7	2	0.39	0.10785
GO:0019068	virion assembly	7	2	0.39	0.10785
GO:0043268	positive regulation of potassium ion transport	11	2	0.61	0.10787
GO:0035089	establishment of apical/basal cell polarity	12	2	0.67	0.10788
GO:0006566	threonine metabolic process	12	2	0.67	0.10788
GO:0030225	macrophage differentiation	15	2	0.83	0.10789
GO:0033108	mitochondrial respiratory chain complex assembly	16	2	0.89	0.10790
GO:0070585	protein localization to mitochondrion	38	3	2.11	0.10792
GO:0009438	methylglyoxal metabolic process	2	1	0.11	0.10792
GO:0046604	positive regulation of mitotic centrosome separation	2	1	0.11	0.10792
GO:0046607	positive regulation of centrosome cycle	2	1	0.11	0.10792
GO:0019264	glycine biosynthetic process from serine	2	1	0.11	0.10792
GO:0019280	L-methionine biosynthetic process from homoserine via O-acetyl-L-homoserine and cystathionine	2	1	0.11	0.10792
GO:0045647	negative regulation of erythrocyte differentiation	2	1	0.11	0.10792
GO:0060315	negative regulation of ryanodine-sensitive calcium-release channel activity	2	1	0.11	0.10792
GO:0019700	organic phosphonate catabolic process	2	1	0.11	0.10792
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process	2	1	0.11	0.10792
GO:0046951	ketone body biosynthetic process	2	1	0.11	0.10792
GO:0090254	cell elongation involved in imaginal disc-derived wing morphogenesis	2	1	0.11	0.10792
GO:0030721	spectrosome organization	2	1	0.11	0.10792
GO:0000244	spliceosomal tri-snRNP complex assembly	2	1	0.11	0.10792
GO:0090219	negative regulation of lipid kinase activity	2	1	0.11	0.10792
GO:0019550	glutamate catabolic process to aspartate	2	1	0.11	0.10792
GO:0019551	glutamate catabolic process to 2-oxoglutarate	2	1	0.11	0.10792
GO:0002035	brain renin-angiotensin system	2	1	0.11	0.10792
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	2	1	0.11	0.10792
GO:0010825	positive regulation of centrosome duplication	2	1	0.11	0.10792
GO:0060267	positive regulation of respiratory burst	2	1	0.11	0.10792
GO:0060789	hair follicle placode formation	2	1	0.11	0.10792
GO:0051089	constitutive protein ectodomain proteolysis	2	1	0.11	0.10792
GO:0008065	establishment of blood-nerve barrier	2	1	0.11	0.10792
GO:1900125	regulation of hyaluronan biosynthetic process	2	1	0.11	0.10792
GO:1900111	positive regulation of histone H3-K9 dimethylation	2	1	0.11	0.10792
GO:0033123	positive regulation of purine nucleotide catabolic process	2	1	0.11	0.10792
GO:0042426	choline catabolic process	2	1	0.11	0.10792
GO:0042427	serotonin biosynthetic process	2	1	0.11	0.10792
GO:0003190	atrioventricular valve formation	2	1	0.11	0.10792
GO:0043103	hypoxanthine salvage	2	1	0.11	0.10792
GO:0046041	ITP metabolic process	2	1	0.11	0.10792
GO:0042407	cristae formation	2	1	0.11	0.10792
GO:0006069	ethanol oxidation	2	1	0.11	0.10792
GO:0042126	nitrate metabolic process	2	1	0.11	0.10792
GO:0035076	ecdysone receptor-mediated signaling pathway	2	1	0.11	0.10792
GO:0045040	protein insertion into mitochondrial outer membrane	2	1	0.11	0.10792
GO:0070669	response to interleukin-2	2	1	0.11	0.10792
GO:0008359	regulation of bicoid mRNA localization	2	1	0.11	0.10792
GO:0051490	negative regulation of filopodium assembly	2	1	0.11	0.10792
GO:0030970	retrograde protein transport, ER to cytosol	2	1	0.11	0.10792
GO:0002277	myeloid dendritic cell activation involved in immune response	2	1	0.11	0.10792
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	2	1	0.11	0.10792
GO:0072133	metanephric mesenchyme morphogenesis	2	1	0.11	0.10792
GO:0072134	nephrogenic mesenchyme morphogenesis	2	1	0.11	0.10792
GO:0046322	negative regulation of fatty acid oxidation	2	1	0.11	0.10792
GO:0032897	negative regulation of viral transcription	2	1	0.11	0.10792
GO:0061198	fungiform papilla formation	2	1	0.11	0.10792
GO:0006391	transcription initiation at mitochondrial promoter	2	1	0.11	0.10792
GO:0048261	negative regulation of receptor-mediated endocytosis	2	1	0.11	0.10792
GO:0051138	positive regulation of NK T cell differentiation	2	1	0.11	0.10792
GO:0032819	positive regulation of natural killer cell proliferation	2	1	0.11	0.10792
GO:2000786	positive regulation of autophagosome assembly	2	1	0.11	0.10792
GO:0007448	anterior/posterior pattern specification, imaginal disc	2	1	0.11	0.10792
GO:2000774	positive regulation of cellular senescence	2	1	0.11	0.10792
GO:0001768	establishment of T cell polarity	2	1	0.11	0.10792
GO:0001771	immunological synapse formation	2	1	0.11	0.10792
GO:2001038	regulation of cellular response to drug	2	1	0.11	0.10792
GO:0035457	cellular response to interferon-alpha	2	1	0.11	0.10792
GO:0006421	asparaginyl-tRNA aminoacylation	2	1	0.11	0.10792
GO:0006427	histidyl-tRNA aminoacylation	2	1	0.11	0.10792
GO:0006428	isoleucyl-tRNA aminoacylation	2	1	0.11	0.10792
GO:0036112	medium-chain fatty-acyl-CoA metabolic process	2	1	0.11	0.10792
GO:0021592	fourth ventricle development	2	1	0.11	0.10792
GO:0036109	alpha-linolenic acid metabolic process	2	1	0.11	0.10792
GO:0046103	inosine biosynthetic process	2	1	0.11	0.10792
GO:0051725	protein de-ADP-ribosylation	2	1	0.11	0.10792
GO:0031580	membrane raft distribution	2	1	0.11	0.10792
GO:0006154	adenosine catabolic process	2	1	0.11	0.10792
GO:0007282	cystoblast division	2	1	0.11	0.10792
GO:0006148	inosine catabolic process	2	1	0.11	0.10792
GO:0006104	succinyl-CoA metabolic process	2	1	0.11	0.10792
GO:0020027	hemoglobin metabolic process	2	1	0.11	0.10792
GO:0072584	caveolin-mediated endocytosis	2	1	0.11	0.10792
GO:0006212	uracil catabolic process	2	1	0.11	0.10792
GO:0045232	S-layer organization	2	1	0.11	0.10792
GO:0019303	D-ribose catabolic process	2	1	0.11	0.10792
GO:0046595	establishment of pole plasm mRNA localization	2	1	0.11	0.10792
GO:0046598	positive regulation of viral entry into host cell	2	1	0.11	0.10792
GO:0019483	beta-alanine biosynthetic process	2	1	0.11	0.10792
GO:0045820	negative regulation of glycolytic process	2	1	0.11	0.10792
GO:0046543	development of secondary female sexual characteristics	2	1	0.11	0.10792
GO:0031990	mRNA export from nucleus in response to heat stress	2	1	0.11	0.10792
GO:0031953	negative regulation of protein autophosphorylation	2	1	0.11	0.10792
GO:2001135	regulation of endocytic recycling	2	1	0.11	0.10792
GO:0007615	anesthesia-resistant memory	2	1	0.11	0.10792
GO:0000395	mRNA 5'-splice site recognition	2	1	0.11	0.10792
GO:0006532	aspartate biosynthetic process	2	1	0.11	0.10792
GO:0022406	membrane docking	39	3	2.16	0.10793
GO:0010608	post-transcriptional regulation of gene expression	391	46	21.7	0.10814
GO:0005975	carbohydrate metabolic process	772	87	42.85	0.11331
GO:0030968	endoplasmic reticulum unfolded protein response	34	4	1.89	0.11740
GO:0035176	social behavior	34	4	1.89	0.11740
GO:0007416	synapse assembly	136	10	7.55	0.11979
GO:0030866	cortical actin cytoskeleton organization	22	3	1.22	0.11995
GO:0032412	regulation of monoatomic ion transmembrane transporter activity	44	10	2.44	0.12029
GO:0009167	purine ribonucleoside monophosphate metabolic process	519	35	28.8	0.12052
GO:0034332	adherens junction organization	26	4	1.44	0.12122
GO:0021680	cerebellar Purkinje cell layer development	12	3	0.67	0.12126
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	14	3	0.78	0.12128
GO:0043392	negative regulation of DNA binding	16	3	0.89	0.12130
GO:0051402	neuron apoptotic process	126	9	6.99	0.12132
GO:1901077	regulation of relaxation of muscle	11	2	0.61	0.12144
GO:0006183	GTP biosynthetic process	11	2	0.61	0.12144
GO:0006228	UTP biosynthetic process	11	2	0.61	0.12144
GO:1902803	regulation of synaptic vesicle transport	11	2	0.61	0.12144
GO:0045886	negative regulation of synaptic assembly at neuromuscular junction	11	2	0.61	0.12144
GO:0045765	regulation of angiogenesis	118	7	6.55	0.12161
GO:0007010	cytoskeleton organization	831	90	46.12	0.12280
GO:0032496	response to lipopolysaccharide	109	8	6.05	0.12599
GO:0032989	cellular component morphogenesis	1008	65	55.94	0.13144
GO:0060325	face morphogenesis	23	3	1.28	0.13256
GO:0006694	steroid biosynthetic process	131	12	7.27	0.13323
GO:0044351	macropinocytosis	63	6	3.5	0.13583
GO:0006984	ER-nucleus signaling pathway	43	5	2.39	0.13685
GO:0006706	steroid catabolic process	24	4	1.33	0.14030
GO:0045806	negative regulation of endocytosis	14	3	0.78	0.14039
GO:0006656	phosphatidylcholine biosynthetic process	12	2	0.67	0.14058
GO:0060716	labyrinthine layer blood vessel development	12	2	0.67	0.14058
GO:0007412	axon target recognition	12	2	0.67	0.14058
GO:0006189	'de novo' IMP biosynthetic process	12	2	0.67	0.14058
GO:0006707	cholesterol catabolic process	12	2	0.67	0.14058
GO:0046676	negative regulation of insulin secretion	12	2	0.67	0.14058
GO:0032941	secretion by tissue	30	5	1.66	0.14511
GO:0022603	regulation of anatomical structure morphogenesis	584	35	32.41	0.14532
GO:0007052	mitotic spindle organization	47	5	2.61	0.14539
GO:0051298	centrosome duplication	41	4	2.28	0.14558
GO:0006518	peptide metabolic process	630	120	34.96	0.14613
GO:0006479	protein methylation	113	6	6.27	0.14615
GO:0031175	neuron projection development	756	50	41.96	0.14768
GO:0018105	peptidyl-serine phosphorylation	94	8	5.22	0.15064
GO:0043207	response to external biotic stimulus	672	50	37.3	0.15576
GO:0006081	cellular aldehyde metabolic process	42	12	2.33	0.15623
GO:0008610	lipid biosynthetic process	469	36	26.03	0.15639
GO:0009605	response to external stimulus	1675	100	92.96	0.15651
GO:0007049	cell cycle	1477	75	81.97	0.15713
GO:0030042	actin filament depolymerization	62	18	3.44	0.15717
GO:0030707	follicle cell of egg chamber development	24	4	1.33	0.15718
GO:0016082	synaptic vesicle priming	8	3	0.44	0.15720
GO:0006545	glycine biosynthetic process	8	3	0.44	0.15720
GO:0051560	mitochondrial calcium ion homeostasis	10	3	0.55	0.15721
GO:1900024	regulation of substrate adhesion-dependent cell spreading	14	2	0.78	0.15738
GO:0030149	sphingolipid catabolic process	15	2	0.83	0.15739
GO:0051653	spindle localization	38	3	2.11	0.15743
GO:0019265	glycine biosynthetic process, by transamination of glyoxylate	3	1	0.17	0.15743
GO:0006680	glucosylceramide catabolic process	3	1	0.17	0.15743
GO:0045653	negative regulation of megakaryocyte differentiation	3	1	0.17	0.15743
GO:1901660	calcium ion export	3	1	0.17	0.15743
GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	3	1	0.17	0.15743
GO:0010133	proline catabolic process to glutamate	3	1	0.17	0.15743
GO:0070365	hepatocyte differentiation	3	1	0.17	0.15743
GO:0070314	G1 to G0 transition	3	1	0.17	0.15743
GO:0010265	SCF complex assembly	3	1	0.17	0.15743
GO:0009253	peptidoglycan catabolic process	3	1	0.17	0.15743
GO:0016998	cell wall macromolecule catabolic process	3	1	0.17	0.15743
GO:0060297	regulation of sarcomere organization	3	1	0.17	0.15743
GO:0033327	Leydig cell differentiation	3	1	0.17	0.15743
GO:0070234	positive regulation of T cell apoptotic process	3	1	0.17	0.15743
GO:0030805	regulation of cyclic nucleotide catabolic process	3	1	0.17	0.15743
GO:0061088	regulation of sequestering of zinc ion	3	1	0.17	0.15743
GO:0061003	positive regulation of dendritic spine morphogenesis	3	1	0.17	0.15743
GO:0010637	negative regulation of mitochondrial fusion	3	1	0.17	0.15743
GO:0022400	regulation of rhodopsin mediated signaling pathway	3	1	0.17	0.15743
GO:0042448	progesterone metabolic process	3	1	0.17	0.15743
GO:0033298	contractile vacuole organization	3	1	0.17	0.15743
GO:0006062	sorbitol catabolic process	3	1	0.17	0.15743
GO:0042167	heme catabolic process	3	1	0.17	0.15743
GO:0042182	ketone catabolic process	3	1	0.17	0.15743
GO:0045060	negative thymic T cell selection	3	1	0.17	0.15743
GO:0042104	positive regulation of activated T cell proliferation	3	1	0.17	0.15743
GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	3	1	0.17	0.15743
GO:0032223	negative regulation of synaptic transmission, cholinergic	3	1	0.17	0.15743
GO:0071377	cellular response to glucagon stimulus	3	1	0.17	0.15743
GO:0009909	regulation of flower development	3	1	0.17	0.15743
GO:0016320	endoplasmic reticulum membrane fusion	3	1	0.17	0.15743
GO:0038161	prolactin signaling pathway	3	1	0.17	0.15743
GO:0032780	negative regulation of ATP-dependent activity	3	1	0.17	0.15743
GO:0051412	response to corticosterone	3	1	0.17	0.15743
GO:0016319	mushroom body development	3	1	0.17	0.15743
GO:0055014	atrial cardiac muscle cell development	3	1	0.17	0.15743
GO:0061436	establishment of skin barrier	3	1	0.17	0.15743
GO:0046370	fructose biosynthetic process	3	1	0.17	0.15743
GO:0051160	L-xylitol catabolic process	3	1	0.17	0.15743
GO:0042866	pyruvate biosynthetic process	3	1	0.17	0.15743
GO:0032825	positive regulation of natural killer cell differentiation	3	1	0.17	0.15743
GO:0070981	L-asparagine biosynthetic process	3	1	0.17	0.15743
GO:0032525	somite rostral/caudal axis specification	3	1	0.17	0.15743
GO:0016139	glycoside catabolic process	3	1	0.17	0.15743
GO:0008218	bioluminescence	3	1	0.17	0.15743
GO:0006420	arginyl-tRNA aminoacylation	3	1	0.17	0.15743
GO:0006436	tryptophanyl-tRNA aminoacylation	3	1	0.17	0.15743
GO:2000811	negative regulation of anoikis	3	1	0.17	0.15743
GO:0006404	RNA import into nucleus	3	1	0.17	0.15743
GO:0097272	ammonium homeostasis	3	1	0.17	0.15743
GO:0006114	glycerol biosynthetic process	3	1	0.17	0.15743
GO:0001553	luteinization	3	1	0.17	0.15743
GO:0021678	third ventricle development	3	1	0.17	0.15743
GO:0045109	intermediate filament organization	3	1	0.17	0.15743
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	3	1	0.17	0.15743
GO:0035277	spiracle morphogenesis, open tracheal system	3	1	0.17	0.15743
GO:2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	3	1	0.17	0.15743
GO:0000055	ribosomal large subunit export from nucleus	3	1	0.17	0.15743
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	3	1	0.17	0.15743
GO:0019343	cysteine biosynthetic process via cystathionine	3	1	0.17	0.15743
GO:0019346	transsulfuration	3	1	0.17	0.15743
GO:0046836	glycolipid transport	3	1	0.17	0.15743
GO:0042997	negative regulation of Golgi to plasma membrane protein transport	3	1	0.17	0.15743
GO:0060013	righting reflex	3	1	0.17	0.15743
GO:0019427	acetyl-CoA biosynthetic process from acetate	3	1	0.17	0.15743
GO:0045835	negative regulation of meiotic nuclear division	3	1	0.17	0.15743
GO:1901844	regulation of cell communication by electrical coupling involved in cardiac conduction	3	1	0.17	0.15743
GO:0045588	positive regulation of gamma-delta T cell differentiation	3	1	0.17	0.15743
GO:0046628	positive regulation of insulin receptor signaling pathway	3	1	0.17	0.15743
GO:0023052	signaling	4312	179	239.31	0.15748
GO:0051896	regulation of protein kinase B signaling	56	3	3.11	0.15756
GO:0035305	negative regulation of dephosphorylation	54	2	3	0.15769
GO:0007164	establishment of tissue polarity	88	3	4.88	0.15781
GO:0007520	myoblast fusion	27	5	1.5	0.15845
GO:0060548	negative regulation of cell death	418	30	23.2	0.15898
GO:0032922	circadian regulation of gene expression	25	3	1.39	0.15903
GO:0010675	regulation of cellular carbohydrate metabolic process	60	5	3.33	0.16021
GO:0030521	androgen receptor signaling pathway	24	3	1.33	0.16021
GO:0009404	toxin metabolic process	13	2	0.72	0.16030
GO:0090136	epithelial cell-cell adhesion	13	2	0.72	0.16030
GO:0060292	long-term synaptic depression	13	2	0.72	0.16030
GO:0048490	anterograde synaptic vesicle transport	13	2	0.72	0.16030
GO:0086004	regulation of cardiac muscle cell contraction	13	2	0.72	0.16030
GO:0072583	clathrin-dependent endocytosis	13	2	0.72	0.16030
GO:0006241	CTP biosynthetic process	13	2	0.72	0.16030
GO:0006825	copper ion transport	13	2	0.72	0.16030
GO:0036293	response to decreased oxygen levels	135	8	7.49	0.16049
GO:0017038	protein import	96	8	5.33	0.16359
GO:0048812	neuron projection morphogenesis	582	37	32.3	0.16763
GO:0006869	lipid transport	187	13	10.38	0.16953
GO:0043170	macromolecule metabolic process	9800	441	543.89	0.17155
GO:0042176	regulation of protein catabolic process	135	8	7.49	0.17317
GO:0009058	biosynthetic process	5895	330	327.17	0.17446
GO:0043254	regulation of protein-containing complex assembly	180	34	9.99	0.17454
GO:0007612	learning	127	7	7.05	0.17622
GO:0000956	nuclear-transcribed mRNA catabolic process	85	10	4.72	0.17845
GO:0051092	positive regulation of NF-kappaB transcription factor activity	54	5	3	0.17905
GO:0006544	glycine metabolic process	32	8	1.78	0.17919
GO:0030032	lamellipodium assembly	53	6	2.94	0.17936
GO:0065008	regulation of biological quality	2183	163	121.15	0.17955
GO:0030330	DNA damage response, signal transduction by p53 class mediator	44	7	2.44	0.17962
GO:0007476	imaginal disc-derived wing morphogenesis	48	5	2.66	0.17965
GO:0000122	negative regulation of transcription by RNA polymerase II	40	4	2.22	0.17988
GO:0044273	sulfur compound catabolic process	40	4	2.22	0.17988
GO:0042730	fibrinolysis	26	5	1.44	0.17988
GO:0045807	positive regulation of endocytosis	66	5	3.66	0.18006
GO:0019344	cysteine biosynthetic process	18	3	1	0.18029
GO:0016601	Rac protein signal transduction	20	3	1.11	0.18032
GO:0030431	sleep	24	3	1.33	0.18037
GO:0006662	glycerol ether metabolic process	14	2	0.78	0.18049
GO:0006004	fucose metabolic process	14	2	0.78	0.18049
GO:0031639	plasminogen activation	14	2	0.78	0.18049
GO:0019370	leukotriene biosynthetic process	14	2	0.78	0.18049
GO:0008283	cell population proliferation	1041	42	57.77	0.18348
GO:0048854	brain morphogenesis	27	3	1.5	0.18694
GO:0009725	response to hormone	497	36	27.58	0.18829
GO:0016310	phosphorylation	1661	99	92.18	0.18852
GO:0048813	dendrite morphogenesis	126	9	6.99	0.18861
GO:0030574	collagen catabolic process	55	5	3.05	0.18864
GO:0046677	response to antibiotic	49	5	2.72	0.19098
GO:0007565	female pregnancy	65	5	3.61	0.19136
GO:0071229	cellular response to acid chemical	77	7	4.27	0.19799
GO:0008154	actin polymerization or depolymerization	138	29	7.66	0.20064
GO:0042147	retrograde transport, endosome to Golgi	29	4	1.61	0.20099
GO:0034333	adherens junction assembly	15	2	0.83	0.20102
GO:0050853	B cell receptor signaling pathway	15	2	0.83	0.20102
GO:0032024	positive regulation of insulin secretion	31	4	1.72	0.20103
GO:0048749	compound eye development	52	3	2.89	0.20132
GO:0030913	paranodal junction assembly	28	3	1.55	0.20134
GO:0007608	sensory perception of smell	28	3	1.55	0.20134
GO:0022900	electron transport chain	32	8	1.78	0.20327
GO:0022008	neurogenesis	1187	66	65.88	0.20349
GO:0007599	hemostasis	276	20	15.32	0.20352
GO:0046487	glyoxylate metabolic process	17	5	0.94	0.20364
GO:0006573	valine metabolic process	9	4	0.5	0.20374
GO:0006971	hypotonic response	11	3	0.61	0.20393
GO:0045912	negative regulation of carbohydrate metabolic process	18	3	1	0.20399
GO:0060123	regulation of growth hormone secretion	5	2	0.28	0.20404
GO:0006013	mannose metabolic process	5	2	0.28	0.20404
GO:0032411	positive regulation of transporter activity	24	3	1.33	0.20405
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	6	2	0.33	0.20405
GO:0009448	gamma-aminobutyric acid metabolic process	8	2	0.44	0.20407
GO:0006012	galactose metabolic process	8	2	0.44	0.20407
GO:0043217	myelin maintenance	9	2	0.5	0.20408
GO:0045822	negative regulation of heart contraction	12	2	0.67	0.20411
GO:0001923	B-1 B cell differentiation	4	1	0.22	0.20420
GO:0044026	DNA hypermethylation	4	1	0.22	0.20420
GO:0006610	ribosomal protein import into nucleus	4	1	0.22	0.20420
GO:0030157	pancreatic juice secretion	4	1	0.22	0.20420
GO:0009793	embryo development ending in seed dormancy	4	1	0.22	0.20420
GO:1902961	positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	4	1	0.22	0.20420
GO:0019805	quinolinate biosynthetic process	4	1	0.22	0.20420
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	4	1	0.22	0.20420
GO:0034354	'de novo' NAD biosynthetic process from tryptophan	4	1	0.22	0.20420
GO:0006930	substrate-dependent cell migration, cell extension	4	1	0.22	0.20420
GO:0035928	rRNA import into mitochondrion	4	1	0.22	0.20420
GO:0010820	positive regulation of T cell chemotaxis	4	1	0.22	0.20420
GO:0060278	regulation of ovulation	4	1	0.22	0.20420
GO:0038066	p38MAPK cascade	4	1	0.22	0.20420
GO:0034418	urate biosynthetic process	4	1	0.22	0.20420
GO:0048026	positive regulation of mRNA splicing, via spliceosome	4	1	0.22	0.20420
GO:0061099	negative regulation of protein tyrosine kinase activity	4	1	0.22	0.20420
GO:0050892	intestinal absorption	4	1	0.22	0.20420
GO:0061029	eyelid development in camera-type eye	4	1	0.22	0.20420
GO:0009664	plant-type cell wall organization	4	1	0.22	0.20420
GO:0016098	monoterpenoid metabolic process	4	1	0.22	0.20420
GO:0071000	response to magnetism	4	1	0.22	0.20420
GO:0007021	tubulin complex assembly	4	1	0.22	0.20420
GO:0034773	histone H4-K20 trimethylation	4	1	0.22	0.20420
GO:0006021	inositol biosynthetic process	4	1	0.22	0.20420
GO:0045059	positive thymic T cell selection	4	1	0.22	0.20420
GO:0070672	response to interleukin-15	4	1	0.22	0.20420
GO:0010989	negative regulation of low-density lipoprotein particle clearance	4	1	0.22	0.20420
GO:0007395	dorsal closure, spreading of leading edge cells	4	1	0.22	0.20420
GO:0047497	mitochondrion transport along microtubule	4	1	0.22	0.20420
GO:2000269	regulation of fibroblast apoptotic process	4	1	0.22	0.20420
GO:0071475	cellular hyperosmotic salinity response	4	1	0.22	0.20420
