Protein.ID	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity
AIPGENE14619	9357432	0	38218304	0	0	0	28457102	12631438	23809692	4471988.5	31745886	25900250
AIPGENE14622	0	0	0	0	0	0	15665602	7359718.5	34612988	13176038	8347643	0
AIPGENE14629	0	0	0	0	0	0	10010693	8807257	10440249	0	0	0
AIPGENE14646	0	0	0	0	0	0	0	19191890	20298924	14524124	9876369	0
AIPGENE14648	0	0	0	0	0	0	0	0	4476048	0	1798756.5	14482978
AIPGENE14678	15754691600	14055481300	28561000400	8967684100	14203913200	13602200600	5560456200	3807711230	5702967800	3431388670	6830435800	7628946400
AIPGENE14682	0	11633241	26910010	0	7635922.5	0	0	0	0	0	0	0
AIPGENE14688	33011772	31394588	50425100	0	22859738	23644288	21055414	0	14998401	4306229.5	0	0
AIPGENE14690	325267712	510506496	781982340	147179952	117083024	238654192	303371712	456544288	294036192	419825184	386615200	580921280
AIPGENE14693	0	17392732	17592474	0	0	0	114682776	50570368	93672184	97225728	88200560	39135608
AIPGENE14694	0	0	0	0	0	0	40046912	9890610	37433656	19628932	12348560	11831826
AIPGENE14706	0	13373602	0	0	0	0	4010223.5	0	2375720	0	6429686	0
AIPGENE14779	0	0	0	0	0	0	0	0	6763731	6768673	6300232.5	0
AIPGENE1478	0	0	0	0	0	0	42842992	45377168	24162800	48448412	27690120	9760886
AIPGENE148	72439664	63549240	94829576	43347656	40164080	40919112	18777834	0	5875964.5	22339678	3608001	4019789
AIPGENE1480	0	0	21973496	0	28090786	0	140306336	130601408	150724032	195259120	167500384	162897904
AIPGENE14812	0	0	0	0	0	0	0	0	11123481	16081461	11556161	15846899
AIPGENE14820	0	0	0	0	0	0	0	0	0	5486949	6638127.5	0
AIPGENE14821	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14832	0	0	0	0	0	0	0	0	0	0	4028169	0
AIPGENE14833	12857642	14453962	19377030	8761830	3876672	0	0	0	0	2491025.2	0	0
AIPGENE14839	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14840	6927123	0	0	0	0	0	135504704	168613024	137811360	143408032	162892816	112069168
AIPGENE1485	0	0	0	0	0	0	14074072	0	25570858	16044340	15536583	5907538.5
AIPGENE14926	0	0	0	0	0	0	12421023	301530528	220105424	200401664	171693232	244512528
AIPGENE14929	0	0	0	0	0	0	0	0	0	7256092	0	0
AIPGENE14972	10050670	0	0	8145387.5	0	11550685	3771769.5	1320445.2	0	0	0	0
AIPGENE15008	0	0	0	0	0	0	15765742	16066568	4303471	4888965	12103975	0
AIPGENE15012	0	0	0	0	0	0	0	0	0	4857923	0	0
AIPGENE15016	0	0	0	0	0	0	12511203	0	6265193	15152225	35626752	0
AIPGENE15017	0	0	0	0	0	0	14071856	9547408	8656635	1480840.9	0	0
AIPGENE15019	0	0	0	0	0	0	7375259.5	24858342	13449565	0	3255284.5	11925187
AIPGENE15023	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15026	0	0	0	0	0	0	0	0	0	5547532.5	0	0
AIPGENE15042	0	0	0	0	0	0	7381855	3677290.8	5784403.5	23185578	16908178	0
AIPGENE15050	0	0	0	0	0	0	7332008.5	14154160	0	9992994	3700020.8	0
AIPGENE15051	0	0	0	0	0	0	17622800	9486358	5948565	21594026	7647739	0
AIPGENE15056	0	0	0	0	0	0	13145574	5293250	18125486	34943104	43291144	16135674
AIPGENE15071	0	0	21346758	0	0	0	0	0	0	0	0	0
AIPGENE15084	33645896	29752720	81783128	15293986	11782204	0	0	0	0	0	0	0
AIPGENE15092	0	0	0	0	0	0	0	0	0	0	4345055	0
AIPGENE15096	0	0	0	0	0	0	8391335	0	0	0	0	0
AIPGENE15099	0	21882982	0	0	0	0	30503960	34485388	23998520	35533556	35190976	0
AIPGENE1510	0	0	5797893	0	0	0	169216400	208549616	282429408	257698928	240527872	262602240
AIPGENE15100	0	0	0	0	0	0	30923970	0	0	8579828	10416028	0
AIPGENE15101	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1513	170020464	421752928	486831040	121853576	70819064	201175232	167673984	234519920	154466096	286507520	231129728	212503856
AIPGENE1514	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15148	18227224	16192915	29142380	17482948	13118304	14390849	24433008	19028326	16836154	18424198	26460106	29981590
AIPGENE15183	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1519	0	10759277	0	3131121.8	0	0	68596280	32874174	66398836	74080416	109444744	34904872
AIPGENE1522	0	0	0	0	0	0	6837975	0	0	6476201	0	0
AIPGENE15226	0	0	0	0	0	0	61468048	26898122	34972920	86166376	52144528	24843644
AIPGENE1525	0	0	0	0	0	0	14856937	13793592	9434779	15044112	36299184	5756423
AIPGENE15267	102941368	118740960	238126928	67047984	30549752	47398720	1168166020	961805760	871129150	991111360	953946620	603476290
AIPGENE1527	0	0	0	0	0	0	2606964.2	0	2483440.8	2544794.2	0	0
AIPGENE15280	0	0	0	0	0	0	19121020	25336760	27787980	36134364	41813732	17389404
AIPGENE15292	0	0	0	0	0	0	9193253	9518219	11503885	7293072	6925052.5	0
AIPGENE153	0	0	0	0	0	0	20197142	14143300	16426328	19203188	17566824	6234353.5
AIPGENE15313	0	0	0	0	0	0	0	0	0	9412434	6564091.5	0
AIPGENE15331	0	0	0	0	0	0	23829260	21663688	35370896	34601388	27086700	6283213.5
AIPGENE1535	0	0	22124526	0	10518274	12547938	0	0	0	0	0	0
AIPGENE15399	0	0	17808878	0	0	0	12899636	15667059	8073614	26812258	15523455	13245656
AIPGENE15438	0	0	0	0	0	0	102551120	53791432	81156472	137052112	129563880	100581296
AIPGENE15441	0	0	0	0	0	0	0	0	5850597.5	0	0	0
AIPGENE15443	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15450	0	0	0	0	0	0	5900798	1306087.5	7546395	0	0	0
AIPGENE15455	34269460	61088992	97270208	19633212	27805576	18939702	201515792	101566616	104682200	71092416	78149920	50702520
AIPGENE15459	0	0	0	0	0	0	31592332	31201294	33783532	33141858	41944096	38702124
AIPGENE15462	0	0	0	0	0	0	5599595.5	11844545	6584955.5	0	8625734	5280207.5
AIPGENE15464	0	13029659	6687168.5	0	0	0	51091464	19721486	29189546	33942508	42204160	26929280
AIPGENE15468	0	0	0	0	0	0	9158856	0	0	0	0	0
AIPGENE15474	0	0	0	0	0	0	6536912.5	0	0	9139815	14071271	0
AIPGENE15482	0	0	0	0	0	0	33670860	30179050	33254468	49052392	45551420	0
AIPGENE15489	0	0	0	0	0	0	4268396.5	7925166.5	9562258	5748995.5	6650863.5	0
AIPGENE1549	0	22824722	0	0	0	0	0	27272936	12913610	16624502	30943836	0
AIPGENE15495	13606146	15803705	50357824	0	0	6220989	441566144	535084032	394179872	385062816	431780448	277275264
AIPGENE15498	63035608	101558408	261475456	25039954	44041480	34105976	476943456	413108352	425219264	406775520	498043360	528660640
AIPGENE15520	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15529	0	0	0	0	0	0	0	0	0	0	8134713	0
AIPGENE15613	0	0	0	0	0	0	0	0	3564984.2	0	0	0
AIPGENE15631	9302571	0	0	0	11051738	12197268	3224264.5	0	7545517.5	0	14372734	0
AIPGENE15656	0	0	0	0	0	0	9153388	0	3306359.5	0	0	0
AIPGENE15660	0	0	44602308	0	0	0	1957901180	2314435070	2174012670	1934395650	1573177220	1628053630
AIPGENE15662	372934912	337683008	527477984	185167616	278599232	250085664	273067552	302355552	314281568	304320064	490608352	440346016
AIPGENE15664	0	0	0	0	0	0	43569716	43817796	56955508	62612520	50782688	39006156
AIPGENE15697	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE157	0	1581955.4	0	0	0	0	118962568	86243000	94252560	78978864	89681896	61420580
AIPGENE1571	36565236	27611688	45433848	8876828	0	14312692	152217088	218374336	190568928	177183488	212195728	134850112
AIPGENE15737	23950906	28664364	65334984	14855020	2999616.5	0	64697344	79561008	102858464	80545008	57307768	68514288
AIPGENE15738	0	0	0	0	0	0	0	2531022.8	0	0	5485495.5	0
AIPGENE15745	0	0	0	0	0	0	420908256	407098176	420220224	462692864	289977344	384155296
AIPGENE15748	243214928	209117936	177545600	339343712	115459904	161430288	30536018	10502779	20295700	15136016	16492285	24590932
AIPGENE15752	0	0	0	0	0	0	10858001	6502339.5	0	0	0	0
AIPGENE15765	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15767	0	0	0	0	0	0	0	0	0	6026030	0	0
AIPGENE15769	0	0	0	0	0	0	124849120	21791182	95983640	115844592	113825328	102467080
AIPGENE15776	15240036	12450118	0	0	10096707	22766940	8875665	7422364	5862187.5	4737964.5	6070832.5	0
AIPGENE15799	242976752	230317056	426185152	124352176	228811216	117877952	464056576	541176130	423225024	313912864	648357570	448193728
AIPGENE15804	0	0	0	0	0	0	0	0	2807250	0	0	0
AIPGENE15806	0	0	0	0	0	0	0	2624233.5	15926666	19414118	8760117	0
AIPGENE15812	0	6129853	0	0	0	0	42534488	24357430	41287052	76817296	56119816	16466739
AIPGENE15816	40412832	13974497	22620894	13429985	8625319	0	251647296	146804512	167147888	125949712	172691664	166644288
AIPGENE1583	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15916	0	0	0	0	0	0	23358754	11293051	22952400	43794348	0	9522532
AIPGENE15918	0	0	0	0	0	0	16283769	12758428	8769589	4353420	0	0
AIPGENE15944	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15955	0	0	0	0	0	0	57306416	42979688	76692968	74323560	51031240	39582756
AIPGENE15972	0	0	12294403	0	0	0	37932556	18313660	38889848	20323472	11492863	21054780
AIPGENE15993	43735284	0	0	0	0	0	25292000	7610403.5	23085022	26461804	27699976	17655800
AIPGENE16000	0	0	0	0	0	0	5727511	8473945	6090206.5	0	20108276	0
AIPGENE16005	23368616	41276468	44975944	0	0	5100382	450174848	258714240	253919856	172588416	180386752	226027792
AIPGENE16016	0	0	0	0	0	0	0	0	9845503	0	0	0
AIPGENE16035	0	0	0	0	0	0	0	4788070	0	0	0	0
AIPGENE1605	0	34984520	48130292	0	43427660	0	0	0	8386150	4550951.5	20112612	0
AIPGENE16052	0	0	0	0	0	0	0	0	6408778	3998554	0	0
AIPGENE16057	22402412	0	54089296	0	0	0	20084158	21938928	17499050	13435225	10945917	0
AIPGENE16058	0	8428799	0	0	0	0	0	6691667	8124932.5	6641096.5	12258121	0
AIPGENE16077	0	0	0	0	0	0	2282549.5	0	0	0	6213194.5	0
AIPGENE16087	0	0	0	0	0	0	0	0	0	0	4700847	0
AIPGENE1610	0	0	0	0	0	0	16307558	11547632	23789580	25154854	16259639	6039140
AIPGENE16106	0	0	0	0	0	0	1572133630	1897719810	1108259200	1322654460	1197639300	1570557310
AIPGENE16110	0	0	0	0	0	0	0	2948772.5	0	19090540	11962712	0
AIPGENE16117	0	0	0	0	0	0	11665896	13782183	12123325	39520740	12603436	17804630
AIPGENE16120	0	0	0	0	0	0	4684858.5	6563191	5382628.5	0	0	0
AIPGENE16130	12457521	15134306	21045004	0	4511637	0	164777824	224556960	176246496	217612512	148684704	139606624
AIPGENE16132	0	0	0	0	0	0	0	0	0	0	7375445	0
AIPGENE16156	0	0	0	0	0	0	7450482	9364172	8261780	5364867	5921322	7549651.5
AIPGENE16159	90810784	39104496	201537184	19979036	33545392	10927793	9501168	0	14796038	15722403	24502714	13721013
AIPGENE16177	0	0	0	0	0	0	8513547	15077282	9883413	12241816	25379156	8646303
AIPGENE16183	12210200	12736870	37951832	0	5709139	9076107	0	0	6181699	0	0	0
AIPGENE16210	0	0	0	0	0	0	0	21543038	65894536	39907588	42267496	83394432
AIPGENE16212	0	0	0	0	0	0	12979067	8808323	13779588	3569008.8	6970328	7302194.5
AIPGENE16218	0	0	0	0	0	0	0	0	5830045	0	3269596.2	0
AIPGENE16230	16082168	51202000	113208000	0	11501548	9199860	656449150	641167100	577230210	611982780	690120640	468759360
AIPGENE16238	0	0	0	0	0	0	3996140	0	10049863	12888312	10954754	0
AIPGENE16273	0	0	0	0	0	0	9058481	9953426	14986260	8409806	10595684	0
AIPGENE16275	0	0	0	0	0	0	4413231	0	3598033.2	0	10532955	4277630.5
AIPGENE1628	0	0	0	0	0	0	6422602	3692274.5	0	8207746.5	0	0
AIPGENE16281	0	0	0	0	0	0	7734005	13062139	13103752	12358053	10236081	4170301.5
AIPGENE16290	0	0	0	0	0	0	2683941.2	0	0	0	0	0
AIPGENE16319	45667308	13820701	31324876	0	38791784	0	0	0	0	0	0	0
AIPGENE16346	0	0	0	0	0	0	104371416	32390772	17954204	156929280	140840320	16441378
AIPGENE16365	0	0	0	0	0	0	0	0	0	0	6950434	0
AIPGENE16369	0	0	0	0	0	0	11106642	6060220.5	9284240	6809344	4388824	0
AIPGENE16376	0	0	0	0	0	0	3817368.5	0	0	0	0	0
AIPGENE16377	0	0	0	0	0	0	8430968	0	9189120	0	9323771	0
AIPGENE16379	0	0	0	0	0	0	13423308	5556297	9356995	0	8831054	907834.3
AIPGENE16380	0	0	0	0	0	0	5593737	19697072	5760518	23119304	12127667	9253727
AIPGENE16386	34671408	29626340	85819392	24990784	32209718	29298114	0	0	0	0	0	0
AIPGENE16412	3845699	0	0	0	0	0	322761312	209278208	143313088	83826120	105929456	160419952
AIPGENE16421	0	0	0	0	0	0	2874337.5	4665212.5	0	6021756.5	0	0
AIPGENE16434	0	0	0	0	0	0	2874031	0	0	0	0	0
AIPGENE16435	0	0	0	0	0	0	38490140	26793382	49264280	31417588	62080780	6903745
AIPGENE16438	18162520	13385354	31905718	11629364	13113520	12123311	0	0	0	0	0	0
AIPGENE16461	0	0	19918562	0	0	0	406038784	390948704	604200000	605537280	766646140	661960130
AIPGENE16463	0	16891318	0	0	10694028	0	52456040	6287211	86561584	45688524	55999664	0
AIPGENE16477	0	39759952	18543188	0	0	0	124641616	79040264	93638488	72007864	120897896	125718200
AIPGENE16479	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16517	12207790	0	0	0	2641256.5	0	9936228	0	6127684	0	3275121	2916454.8
AIPGENE16537	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16544	50525768	98048792	213749184	30093766	50418776	38180448	695641860	536905340	563732030	598232320	686178560	502058016
AIPGENE16583	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16589	0	0	0	0	0	0	2319492.2	2973969	1802795.9	1582915	0	0
AIPGENE1662	611993540	394495232	450974816	437706144	378649312	374460032	902479170	392437472	487473088	289016672	460381568	535887392
AIPGENE16636	0	0	0	0	0	0	0	3919198.5	2857517.5	0	4564010.5	0
AIPGENE16656	0	0	0	0	0	0	14956474	12300701	0	0	0	18597960
AIPGENE16659	0	0	0	0	0	0	0	0	12197906	0	0	0
AIPGENE16667	0	11231485	17534432	5217189	6192170.5	0	7102986.5	4669941	3250008.5	4115861.2	4206409.5	0
AIPGENE16685	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16734	0	0	0	0	0	0	6685305	6433907	6343290	6633595	5137016.5	0
AIPGENE16738	0	0	0	0	0	0	167568368	142939728	190160688	144617184	137870352	61763776
AIPGENE16745	0	0	0	0	0	0	19761758	11858316	32593360	34807116	25662400	22093004
AIPGENE16749	0	0	0	0	0	0	141734384	199600528	162834960	178273552	116436232	102114080
AIPGENE16750	0	0	22545454	0	0	0	23358742	16574921	23954548	20411112	28232316	42226664
AIPGENE16795	2841199360	2685813760	3283282430	1961775230	1595815420	2824686590	640315070	283125440	510026720	442140672	374518080	715297220
AIPGENE16819	0	0	0	0	0	0	34287628	37624364	34068516	55911852	28552636	35067904
AIPGENE16826	10912661	37603784	84633968	9011732	0	0	72406384	84331720	57186244	84790208	129232992	47522536
AIPGENE16840	0	0	0	0	0	0	5147835	6459322.5	7221874.5	6859038	0	0
AIPGENE16842	0	0	18530802	0	0	0	34433904	59760812	56343632	60635560	73164992	35708088
AIPGENE16846	0	0	0	0	0	0	11390980	10380675	16588506	10746068	11142969	0
AIPGENE16849	21014206	51138368	48838824	24399876	13838851	24510800	22617558	29039564	25612360	49475908	29029532	33126004
AIPGENE16853	0	1853954.9	0	0	0	0	1186387840	2273817860	2378004990	1408324480	1146327810	925937020
AIPGENE16857	0	0	22621376	0	0	0	48264320	37499688	34150800	25168728	28140982	14006904
AIPGENE16868	66353088	161979104	79046224	0	0	15755416	80927856	52139524	37084068	15068486	20934678	13709345
AIPGENE16881	0	0	0	0	0	0	0	0	0	10559329	2905258	5071463.5
AIPGENE16886	0	0	0	0	0	0	130334216	144671104	147247408	158206288	123159000	124987712
AIPGENE16894	0	0	0	0	0	0	25163656	104101136	83385808	122323512	9837105	6994273.5
AIPGENE16906	0	0	0	0	0	0	98962992	136296880	77019080	84879872	68327384	99353848
AIPGENE16910	0	0	0	0	0	0	79832328	74560416	57803152	86232912	74544120	27453140
AIPGENE16912	0	0	0	0	0	0	3951153	0	0	0	0	0
AIPGENE16918	0	0	0	0	0	0	0	0	17038612	0	11515235	0
AIPGENE16921	0	0	0	0	0	0	0	8522144	5890978	6121772	6546720.5	0
AIPGENE16922	0	0	0	0	0	0	46376220	70918280	50402412	69349648	55202760	58524072
AIPGENE16926	0	0	0	0	0	0	70270008	75844984	97714248	82416872	64757996	28663046
AIPGENE16941	0	0	0	0	0	0	5045664	19820428	5766300	13521288	43070056	25202360
AIPGENE16948	0	0	0	0	0	0	0	5110900	7512418.5	0	6644019.5	0
AIPGENE16958	6805213.5	0	0	0	0	0	7000501	2882094.8	2176337	0	0	0
AIPGENE16981	0	0	0	0	0	0	197686208	185511152	195174688	119389304	143168608	51531848
AIPGENE16996	0	0	0	0	0	0	8323533	0	0	0	0	0
AIPGENE17011	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17021	0	0	20124350	0	0	0	66657504	67307824	61707400	88279088	96066888	52279832
AIPGENE17030	0	0	0	0	0	0	6023837.5	0	0	9765420	3331363.5	4428972.5
AIPGENE17046	0	0	0	0	2372791.8	0	9391480	1983829.6	18873114	11440224	5712836	0
AIPGENE17072	0	0	0	0	0	0	3388167	0	6235387	2962139.8	3949933.2	0
AIPGENE17074	0	0	0	0	0	0	1639893.5	0	0	0	0	0
AIPGENE17078	0	0	0	0	0	0	6425668	2011892.9	4260076	0	5258408	0
AIPGENE17083	0	0	0	0	0	0	0	0	0	0	11560295	8171519.5
AIPGENE17102	7191972.5	14156820	0	0	0	4975862.5	668962300	571348480	643385220	613343940	581259010	378678592
AIPGENE17103	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17107	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17124	0	0	0	0	0	0	6094440	16347475	19827076	15784148	15947533	17488310
AIPGENE17128	0	0	0	0	0	0	1931743.5	0	4544541.5	0	0	0
AIPGENE17135	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17139	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17142	0	0	0	0	0	0	11635092	5230976.5	6000910.5	4395220	9768719	0
AIPGENE17152	0	0	0	0	0	0	8800848	0	7084999.5	0	0	8674048
AIPGENE17156	10075497	45778644	21959956	0	8979814	22326444	0	0	0	0	0	0
AIPGENE1716	6595672	0	0	0	0	0	19195422	10139665	15958915	9749308	8868219	0
AIPGENE17161	0	0	0	0	0	0	27582442	23353924	27561688	18542924	11931928	9666422
AIPGENE17172	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17178	0	0	23370290	0	0	0	0	0	0	0	0	0
AIPGENE17186	36817528	26229288	119406768	4449230.5	0	15539978	339055744	248872608	273274432	286736160	254581504	239973152
AIPGENE1719	0	0	0	0	0	0	8307023	4124491	2603307.2	3903389.2	0	0
AIPGENE17193	0	0	0	0	0	0	0	2872034.2	5369334	9180588	5941001.5	0
AIPGENE172	0	0	0	0	0	0	29996880	31582112	31239436	24055204	21198154	0
AIPGENE17227	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17258	102745776	77029936	157154224	47945728	65413736	102605936	20699240	30561440	33964048	22226760	28061216	26621976
AIPGENE17260	325294464	274806048	541319870	225869408	295404576	316603264	167248096	180588544	139990800	116072808	191004960	140759024
AIPGENE17279	0	0	0	0	0	0	0	0	0	0	3977243.2	0
AIPGENE17316	103109880	79653216	166306992	39315752	64293732	42386800	729023740	539001340	679502590	722455870	850518080	638277120
AIPGENE17334	0	0	0	0	0	0	1919665	1788210.4	1263777.9	0	0	0
AIPGENE17335	0	0	0	0	0	0	42844048	39831396	65238952	71558272	36690504	21403814
AIPGENE17336	0	0	9898079	0	0	0	53090924	27853760	51031796	44818684	61145204	37669104
AIPGENE17353	0	0	0	0	0	0	0	0	2903173.8	5644808.5	0	0
AIPGENE17372	0	0	19480944	0	0	0	27068696	26120272	17966224	13639383	19149088	9018035
AIPGENE1741	0	0	0	0	0	0	26601266	716786.56	23399638	17271700	13296190	0
AIPGENE17444	30680384	0	62944420	5943705.5	9163836	0	0	0	0	0	0	0
AIPGENE17453	170765728	201893280	0	0	0	0	347128256	0	0	0	8223769	0
AIPGENE17457	0	0	0	0	0	0	31176036	28257016	39055720	38714324	13321418	7987761
AIPGENE17478	0	0	0	0	0	0	60504700	37817364	73884336	25671186	63408060	33926048
AIPGENE17513	186091280	176253856	314811456	53440128	122432568	103387120	31302648	0	20038314	0	28868256	0
AIPGENE17545	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17546	23965168	23435902	74036616	23125214	13505132	17963422	4993226.5	0	0	0	3537283.5	0
AIPGENE17547	0	0	0	0	0	0	30395862	11494942	26533848	7429764.5	33974604	0
AIPGENE17555	0	0	0	0	0	0	11592274	13755830	17627306	21486986	4050360.8	12189111
AIPGENE1756	0	0	0	0	0	0	73018216	74194008	79581728	34913088	33332288	18985540
AIPGENE17587	0	19411066	0	0	0	0	218735504	126300480	170136496	210427184	181094976	121434600
AIPGENE17590	0	0	0	0	0	0	6836741.5	0	22023498	21091840	2614339.2	1468341.5
AIPGENE17591	317655904	554517180	654904320	97329904	94699720	351879328	3200003070	2947540480	2818241280	2626878720	2946790140	2990571520
AIPGENE17597	0	0	0	0	0	0	6370543	13987112	32528442	0	21743592	0
AIPGENE17612	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17628	0	0	0	0	0	0	24061268	0	0	26848246	25228718	33974020
AIPGENE17632	0	0	0	0	0	0	0	0	0	3023628	0	0
AIPGENE17633	23961512	63313264	121340432	21176728	8151912	20052082	8386260	0	0	0	0	0
AIPGENE17637	0	12553615	0	5914669.5	0	0	13314196	6551341	6541851	0	9098676	0
AIPGENE17639	8114881.5	49615652	27399490	0	0	4954648.5	53251064	61489088	54743428	41016000	21236476	29809884
AIPGENE17643	0	0	0	0	0	0	27366418	33731072	49443308	52063804	15627787	25535634
AIPGENE17648	0	0	0	0	0	0	8894181	13267267	0	0	0	0
AIPGENE17652	0	0	0	0	0	0	21595576	0	14545216	13130473	8462630	0
AIPGENE17673	0	0	0	0	0	0	23127554	17760776	11474962	0	0	0
AIPGENE17687	0	0	0	0	0	0	0	0	0	0	18043132	0
AIPGENE17714	0	0	0	0	0	0	0	0	0	0	0	3329854
AIPGENE17734	12969909	0	86253272	0	0	0	952100350	410437024	943688260	842899520	788836800	667997310
AIPGENE17735	0	0	0	0	0	0	19369752	19401034	12930955	23166672	13862164	15103282
AIPGENE17736	0	0	0	0	0	0	64751868	89588320	131790088	72035968	84865488	48625768
AIPGENE17763	0	0	0	0	0	0	0	8549602	0	0	0	0
AIPGENE17775	40109492	38102868	99306584	8757837	0	13479443	94153304	71655616	73107152	37542640	50841520	36784936
AIPGENE17785	50689732	35909912	126307344	21529390	52195952	32390604	0	0	37915616	0	0	0
AIPGENE17787	0	0	0	0	0	0	9943460	21356834	5586724	6503505	6341379.5	7182329.5
AIPGENE17789	0	0	0	0	0	0	3590241.8	15629433	0	0	16531116	0
AIPGENE17794	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17795	0	0	0	0	0	0	0	4618739	0	11901823	4282051.5	9851632
AIPGENE17803	0	0	0	0	0	0	9510565	22022742	4669981	16154805	17044836	0
AIPGENE17808	0	0	0	0	0	0	2105104.2	0	2229601	0	2631557	0
AIPGENE17809	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17843	9331320	28205164	31215348	0	0	0	250799904	253155744	286658080	256415504	214448320	128882944
AIPGENE17854	0	0	0	0	0	0	33757528	17791174	27367944	12984580	16181090	0
AIPGENE17860	0	0	0	0	0	0	22808856	12807804	20433284	18198730	27011020	6068998
AIPGENE17868	0	0	0	0	0	0	51919764	22691412	21396532	22182894	14137928	19826620
AIPGENE1788	0	0	0	0	0	0	13268998	14069795	20950046	22123688	0	0
AIPGENE17888	0	0	0	0	0	0	45762416	17028862	39257720	28437604	34706032	0
AIPGENE1790	26395348	36831716	80478264	0	9205580	0	310552992	216054576	331893632	349394368	440895072	198542704
AIPGENE17920	0	0	0	0	0	0	12142648	12820998	12630853	0	12539684	0
AIPGENE17925	27278996	30620744	114435440	0	0	0	39121872	46013588	47213248	24311200	23534516	13733466
AIPGENE1793	44046240	51529864	53108296	12197471	17742648	30775814	360169632	288511744	330236512	416762912	321541344	300720736
AIPGENE17936	13828814	21477468	67616416	0	0	0	79223736	28379840	50106452	33003196	27542926	15974614
AIPGENE17939	0	0	0	0	0	0	1413739	0	0	0	0	0
AIPGENE1794	0	0	0	0	0	0	0	0	0	0	0	7091700.5
AIPGENE17940	0	13961824	0	0	0	10345339	3220407.2	10455046	9734977	8549652	13482915	21322872
AIPGENE17943	0	0	0	0	0	0	19572374	12248204	19719376	18314260	31957080	0
AIPGENE17946	0	0	0	0	0	0	21419848	11597280	10383154	16397454	8291940.5	10082947
AIPGENE17951	26389240	12143097	58199172	0	10192223	9638501	658601340	714110590	685710980	800237440	919012540	604918020
AIPGENE17961	0	0	0	0	0	0	3586868	5142575	9101674	6103327	0	0
AIPGENE17966	0	0	8416552	0	0	0	15376458	0	6590744	25511888	25260350	20840968
AIPGENE17972	0	0	0	0	0	0	18076866	7659534	27095016	17670774	13531466	0
AIPGENE17973	0	0	0	0	0	0	19118348	0	0	16181160	26312208	0
AIPGENE18012	10788799	0	16386244	0	0	0	16580016	12220828	29657076	22901696	21762314	16555217
AIPGENE18026	0	0	0	0	0	0	164191248	109828336	285777152	132932704	240122224	77290816
AIPGENE18030	0	0	0	0	0	0	0	0	0	0	11939922	0
AIPGENE18036	0	0	0	0	0	0	20481092	8732755	5534686.5	9257523	6766349	3727654.2
AIPGENE1806	12687646	0	0	0	0	0	24355606	0	0	18381360	15224165	16847784
AIPGENE18060	0	0	0	0	0	0	24082010	14532050	11557254	2416055.5	13696274	8340715
AIPGENE18106	79106512	63030128	104006312	58887784	51291580	25999456	0	0	0	6056578	12245208	0
AIPGENE18140	14569839	18260850	24652506	0	10861440	14907962	27492598	14146662	21679572	16703081	17112102	17159300
AIPGENE18146	0	0	0	0	0	0	17221618	0	6709196	17696046	14617030	33276206
AIPGENE18175	0	0	0	0	0	0	12620570	0	9129855	12262649	20218852	0
AIPGENE18182	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE18190	0	0	0	0	0	0	2805472.5	0	0	0	0	0
AIPGENE18193	12127731	12320105	0	0	0	0	16450492	10848033	10298726	10496578	10509091	14707487
AIPGENE18198	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE18276	0	0	0	0	0	0	12449546	8243218.5	7048137	10160366	0	3178383.2
AIPGENE1831	0	0	0	0	0	0	64911764	49032748	58905320	65544516	64330192	8245978.5
